,Unnamed: 0,file_name,company_name,period_year,period_date,industry,cohort,pages_num,number_characters,number_words,negative,neutral,positive,compound,readable,digits,dollars,percentages,drought,severe drought,dry,SPI,standardised precipitation index,standardized precipitation index,rainfall,10 minute average,topography,wind,extreme winds,cyclone,tsunami,river,flood,river flooding,fluvial,daily rainfall,river level,flow,soils,vegetation,coastal,sea-level,sea level,esl,extreme sea,coastal flooding,inundation,groundwater,nearshore,bathymetry,bathymetric,shoreline change,aerial,aerial photography,historical aerial,soil,geology,heatwave,extreme temperature,humidity,extreme heat,heat,landslide, soil erosion,erosion,extreme event,disaster,emission,carbon,ghg,greenhouse,methane, ets , gns,merit,riskscape,nigem,nz searise,antarctica, niwa,Company_Scheme,Cohort,pdf_files,FinalInclusion,quantitivate,quantitivate_nodigits,quantitivate_relative,quantitivate_relative_nodigits
130,137.0,PEB Climate Report 24.pdf,PACIFIC EDGE LIMITED,2024,31/03/2024,Pharmaceuticals,FY23/24,20,53592,7400,0.069,0.866,0.065,-0.1386,Readable,790,11,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,13,16,0,0,0,0,0,0,0,0,0,1,PACIFIC EDGE LIMITED,FY23/24,PEB Climate Report 24.pdf,1,807,17,0.01505821764442454,0.0003172115241080758
131,138.0,Pacific Edge Limited Final Climate Report FY25.pdf,PACIFIC EDGE LIMITED,2025,31/03/2025,Pharmaceuticals,FY24/25,26,71038,9787,0.066,0.861,0.073,0.9947,Readable,984,11,14,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,21,55,0,0,0,0,0,0,0,0,0,1,PACIFIC EDGE LIMITED,FY24/25,Pacific Edge Limited Final Climate Report FY25.pdf,1,1009,25,0.01420366564373997,0.00035192432219375544
132,139.0,Partners Life Limited Climate Statements 31 March 2024 (stand alone).pdf,PARTNERS LIFE LIMITED,2024,31/03/2024,Finance - Insurance,FY23/24,13,37460,5022,0.096,0.855,0.05,-0.9992,Readable,418,10,3,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,19,17,0,0,0,0,0,0,0,0,0,5,PARTNERS LIFE LIMITED,FY23/24,Partners Life Limited Climate Statements 31 March 2024 (stand alone).pdf,1,431,13,0.011505605979711692,0.00034703683929524827
133,140.0,PLL Financial Statements Signed.pdf,PARTNERS LIFE LIMITED,2025,31/03/2025,Finance - Insurance,FY24/25,80,200092,27544,0.063,0.855,0.082,0.9999,Readable,10368,111,83,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22,59,0,0,0,0,0,0,0,0,0,5,PARTNERS LIFE LIMITED,FY24/25,PLL Financial Statements Signed.pdf,1,10562,194,0.05278571856945805,0.0009695540051576274
134,141.0,PGW Sustainability Report 2024.pdf,PGG WRIGHTSON LIMITED,2024,30/06/2024,Agriculture,FY23/24,30,130435,17811,0.042,0.87,0.087,1.0,Readable,2522,45,57,1,0,0,0,0,0,0,0,0,1,0,0,0,2,4,0,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,12,38,0,0,0,0,0,0,0,0,0,0,PGG WRIGHTSON LIMITED,FY23/24,PGW Sustainability Report 2024.pdf,1,2624,102,0.020117299804500326,0.0007819986966688388
135,142.0,PGW Sustainability Report and Climate Statement 2025.pdf,PGG WRIGHTSON LIMITED,2025,30/06/2025,Agriculture,FY24/25,34,150596,20594,0.041,0.869,0.091,1.0,Readable,2727,40,71,1,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,5,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9,0,0,0,0,0,0,14,37,0,0,0,0,0,0,0,0,0,0,PGG WRIGHTSON LIMITED,FY24/25,PGW Sustainability Report and Climate Statement 2025.pdf,1,2838,111,0.01884512204839438,0.0007370713697574969
136,143.0,Port of Tauranga CRD report FY2024 (1).pdf,PORT OF TAURANGA LIMITED,2024,30/06/2024,Infrastructure,FY23/24,40,163963,21974,0.068,0.886,0.046,-0.9997,Readable,1839,12,128,5,0,0,0,0,0,0,0,0,27,0,0,0,19,20,0,0,0,0,2,0,0,34,0,22,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,8,0,0,0,0,0,0,65,27,0,0,0,0,0,0,0,0,0,7,PORT OF TAURANGA LIMITED,FY23/24,Port of Tauranga CRD report FY2024 (1).pdf,1,1979,140,0.012069796234516324,0.000853851173740417
137,144.0,Port of Tauranga CRD report 2025.pdf,PORT OF TAURANGA LIMITED,2025,30/06/2025,Infrastructure,FY24/25,53,263514,34940,0.06,0.884,0.056,0.9975,Readable,3246,17,176,3,0,0,0,0,0,0,0,0,30,0,0,0,61,32,0,5,0,0,8,0,0,62,0,19,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,91,29,0,0,0,0,0,0,0,0,0,18,PORT OF TAURANGA LIMITED,FY24/25,Port of Tauranga CRD report 2025.pdf,1,3439,193,0.01305054000925947,0.0007324089042707408
138,145.0,Climate Related Disclosures_Oct2024.pdf,PRECINCT PROPERTIES NEW ZEALAND LIMITED,2024,30/06/2024,Real Estates,FY23/24,52,120659,15412,0.068,0.874,0.058,-0.9887,Readable,1624,15,37,2,0,0,0,0,0,0,0,0,1,0,0,0,1,20,0,3,0,0,0,0,0,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,126,28,0,0,0,0,0,0,0,0,0,0,PRECINCT PROPERTIES NEW ZEALAND LIMITED,FY23/24,Climate Related Disclosures_Oct2024.pdf,1,1676,52,0.013890385300723526,0.0004309666083756703
139,146.0,Climate Related Disclosures_clean 28 Oct 2025.pdf,PRECINCT PROPERTIES NEW ZEALAND LIMITED,2025,30/06/2025,Real Estates,FY24/25,72,170352,21649,0.059,0.881,0.06,0.998,Readable,3021,18,119,2,0,0,0,0,0,0,0,0,1,0,0,0,1,27,0,1,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,159,66,0,0,0,0,0,0,0,0,0,0,PRECINCT PROPERTIES NEW ZEALAND LIMITED,FY24/25,Climate Related Disclosures_clean 28 Oct 2025.pdf,1,3158,137,0.018538085845778155,0.0008042171503709966
140,147.0,2023 12 31 - PFI - Climate-related Disclosures - Signed.pdf,PROPERTY FOR INDUSTRY LIMITED,2023,31/12/2023,Real Estates,FY23/24,35,101948,13296,0.074,0.872,0.054,-0.9988,Readable,2507,21,38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,0,3,0,0,3,0,0,8,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,65,21,0,0,0,0,0,0,0,0,0,6,PROPERTY FOR INDUSTRY LIMITED,FY23/24,2023 12 31 - PFI - Climate-related Disclosures - Signed.pdf,1,2566,59,0.025169694353984383,0.0005787264095421195
141,148.0,2025 06 30 - PFI - FY25 Sustainability and Climate Report - FINAL.pdf,PROPERTY FOR INDUSTRY LIMITED,2025,30/06/2025,Real Estates,FY24/25,64,198312,26347,0.051,0.906,0.043,-0.9962,Readable,4188,46,128,1,0,0,0,0,0,0,0,0,2,0,0,0,2,42,0,7,0,0,1,0,0,14,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,93,73,0,0,0,0,0,0,0,0,0,7,PROPERTY FOR INDUSTRY LIMITED,FY24/25,2025 06 30 - PFI - FY25 Sustainability and Climate Report - FINAL.pdf,1,4362,174,0.021995643228851506,0.0008774053007382307
142,149.0,QBE NZ Climate Statement 2024 (with SH and CE signature).pdf,QBE INSURANCE (AUSTRALIA) LIMITED,2024,31/12/2024,Finance - Insurance,FY24/25,35,105967,13960,0.057,0.872,0.071,0.9994,Readable,1652,10,56,1,0,0,0,0,0,0,0,0,6,0,0,0,4,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,42,56,0,0,0,0,0,0,0,0,0,0,QBE INSURANCE (AUSTRALIA) LIMITED,FY24/25,QBE NZ Climate Statement 2024 (with SH and CE signature).pdf,1,1718,66,0.01621259448696292,0.0006228354110241868
143,151.0,FY25 CLIMATE DISCLOSURE_231025.pdf,QUAYSIDE HOLDINGS LIMITED,2025,30/06/2025,Real Estates,FY24/25,51,240355,30527,0.058,0.853,0.088,1.0,Readable,2840,118,153,3,0,0,0,0,0,0,0,0,33,0,0,0,98,20,0,0,0,0,25,0,0,12,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,54,55,0,0,0,0,0,0,0,0,0,13,QUAYSIDE HOLDINGS LIMITED,FY24/25,FY25 CLIMATE DISCLOSURE_231025.pdf,1,3111,271,0.012943354621289344,0.001127498907865449
144,152.0,Rabobank New Zealand Limited 2023 Climate Statements.pdf,RABOBANK NEW ZEALAND LIMITED,2023,31/12/2023,Finance - Banks,FY23/24,34,152271,20079,0.094,0.835,0.071,-0.9996,Readable,2146,23,34,10,0,0,0,0,0,0,0,0,4,0,0,0,17,17,0,0,0,0,5,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,28,0,0,0,0,0,0,57,54,0,0,0,0,0,0,0,0,0,8,RABOBANK NEW ZEALAND LIMITED,FY23/24,Rabobank New Zealand Limited 2023 Climate Statements.pdf,1,2203,57,0.014467626796960682,0.00037433260436984064
145,153.0,ClimateStatements_2024_RNZL_Final.pdf,RABOBANK NEW ZEALAND LIMITED,2024,31/12/2024,Finance - Banks,FY24/25,38,176484,23613,0.089,0.847,0.064,-0.9998,Readable,2737,33,49,9,0,0,0,0,0,0,0,0,4,0,0,0,15,13,0,0,0,0,5,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,27,0,0,0,0,0,0,60,91,0,0,0,0,0,0,0,0,0,8,RABOBANK NEW ZEALAND LIMITED,FY24/25,ClimateStatements_2024_RNZL_Final.pdf,1,2819,82,0.01597311937626074,0.0004646313546837107
146,154.0,Radius Residential Care Ltd - CRD Report - FY24.pdf,RADIUS RESIDENTIAL CARE LIMITED,2024,31/03/2024,Retirement Village,FY23/24,20,38443,5077,0.103,0.777,0.12,0.999,Readable,647,9,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,RADIUS RESIDENTIAL CARE LIMITED,FY23/24,Radius Residential Care Ltd - CRD Report - FY24.pdf,1,667,20,0.017350362874905705,0.0005202507608667378
147,155.0,RAD - Radius Care CRD 2025.pdf,RADIUS RESIDENTIAL CARE LIMITED,2025,31/03/2025,Retirement Village,FY24/25,33,85196,8877,0.06,0.843,0.097,0.9999,Readable,1354,11,22,2,0,0,0,0,0,0,0,0,6,0,0,0,2,6,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,0,0,0,0,0,0,24,19,0,0,0,0,0,0,0,0,0,1,RADIUS RESIDENTIAL CARE LIMITED,FY24/25,RAD - Radius Care CRD 2025.pdf,1,1387,33,0.016280107047279214,0.0003873421287384384
148,156.0,Rakon Limited Climate Statement July 2024.pdf,RAKON LIMITED,2024,31/03/2024,Other industries,FY23/24,32,73182,9694,0.077,0.881,0.042,-0.9995,Readable,1512,5,19,1,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,44,55,0,0,0,0,0,0,0,0,0,0,RAKON LIMITED,FY23/24,Rakon Limited Climate Statement July 2024.pdf,1,1536,24,0.020988767729769615,0.00032794949577765023
149,157.0,RAKON Climate Statement 2025.pdf,RAKON LIMITED,2025,31/03/2025,Other industries,FY24/25,37,93966,12929,0.072,0.879,0.049,-0.9993,Readable,1891,5,52,1,0,0,0,0,0,0,0,0,3,0,0,0,3,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,40,104,0,0,0,0,0,0,0,0,0,0,RAKON LIMITED,FY24/25,RAKON Climate Statement 2025.pdf,1,1948,57,0.02073090266692208,0.0006066023880978226
150,158.0,RLAL_NZ Climate Related Disclosure 2024.pdf,RESOLUTION LIFE AUSTRALASIA LIMITED,2024,31/12/2024,Finance - Insurance,FY24/25,23,79438,10507,0.091,0.841,0.068,-0.9988,Readable,1178,3,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,29,61,0,0,0,0,0,0,0,0,0,0,RESOLUTION LIFE AUSTRALASIA LIMITED,FY24/25,RLAL_NZ Climate Related Disclosure 2024.pdf,1,1188,10,0.014955059291522948,0.0001258843374707319
151,159.0,RLAL-NZ Climate-Related Disclosures 2023.pdf,RESOLUTION LIFE AUSTRALASIA LIMITED,2023,31/12/2023,Finance - Insurance,FY23/24,28,72253,9848,0.105,0.818,0.077,-0.999,Readable,734,11,8,3,0,0,0,0,0,0,0,0,2,0,0,0,3,7,0,0,0,0,2,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,25,12,0,0,0,0,0,0,0,0,0,2,RESOLUTION LIFE AUSTRALASIA LIMITED,FY23/24,RLAL-NZ Climate-Related Disclosures 2023.pdf,1,753,19,0.010421712593248724,0.0002629648595906052
152,160.0,RBD FY24 CRD Report.pdf,RESTAURANT BRANDS NEW ZEALAND LIMITED,2024,31/12/2024,Other industries,FY24/25,36,13630,1696,0.057,0.904,0.039,-0.9829,Readable,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,RESTAURANT BRANDS NEW ZEALAND LIMITED,FY24/25,RBD FY24 CRD Report.pdf,1,238,0,0.017461482024944974,0.0
153,161.0,RBD 2023 CRD.pdf,RESTAURANT BRANDS NEW ZEALAND LIMITED,2023,31/12/2023,Other industries,FY23/24,36,63252,8801,0.086,0.854,0.06,-0.9991,Readable,2305,6,302,4,0,0,0,0,0,0,0,0,0,0,0,0,9,22,0,4,0,0,2,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,12,35,0,0,0,0,0,0,0,0,0,0,RESTAURANT BRANDS NEW ZEALAND LIMITED,FY23/24,RBD 2023 CRD.pdf,1,2613,308,0.04131094668943275,0.004869411243913236
154,162.0,Ryman Climate-Related Disclosures 2024.pdf,RYMAN HEALTHCARE LIMITED,2024,31/03/2024,Retirement Village,FY23/24,29,63261,8201,0.084,0.858,0.057,-0.9987,Readable,980,1,33,0,0,0,0,0,0,0,0,0,3,0,0,0,3,14,0,0,0,0,2,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,18,16,0,0,0,0,0,0,0,0,0,0,RYMAN HEALTHCARE LIMITED,FY23/24,Ryman Climate-Related Disclosures 2024.pdf,1,1014,34,0.01602883293024138,0.0005374559365169694
155,163.0,Ryman FY25 Climate-Related Disclosures Report.pdf,RYMAN HEALTHCARE LIMITED,2025,31/03/2025,Retirement Village,FY24/25,37,100929,13137,0.058,0.879,0.063,0.9978,Readable,1499,5,24,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10,0,0,0,0,0,0,20,61,0,0,0,0,0,0,0,0,0,0,RYMAN HEALTHCARE LIMITED,FY24/25,Ryman FY25 Climate-Related Disclosures Report.pdf,1,1528,29,0.01513935538844138,0.0002873306978172775
156,164.0,FY24 Sustainability Report.pdf,SANFORD LIMITED,2024,30/09/2024,Agriculture,FY24/25,17,78111,10312,0.063,0.868,0.069,0.9971,Readable,1550,9,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,18,0,0,0,0,0,0,0,0,0,0,SANFORD LIMITED,FY24/25,FY24 Sustainability Report.pdf,1,1625,75,0.02080372802806263,0.0009601720628336597
157,165.0,SC9870 Climate Related Disclosure Final 23.04.25.pdf,SCALES CORPORATION LIMITED,2024,31/12/2024,Agriculture,FY24/25,37,101629,13586,0.066,0.892,0.041,-0.9995,Readable,2145,8,77,3,0,1,0,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,34,80,0,0,0,0,0,0,0,0,0,1,SCALES CORPORATION LIMITED,FY24/25,SC9870 Climate Related Disclosure Final 23.04.25.pdf,1,2230,85,0.021942555766562694,0.0008363754440169637
158,166.0,SC9600 Climate Related Disclosure Final Copy.pdf,SCALES CORPORATION LIMITED,2023,31/12/2023,Agriculture,FY23/24,31,78531,10027,0.074,0.882,0.045,-0.9993,Readable,1500,3,37,2,0,1,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,25,28,0,0,0,0,0,0,0,0,0,0,SCALES CORPORATION LIMITED,FY23/24,SC9600 Climate Related Disclosure Final Copy.pdf,1,1540,40,0.01961009028281825,0.0005093529943589155
159,167.0,Scott-sustainability-report-2024-v11.pdf,SCOTT TECHNOLOGY LIMITED,2024,31/08/2024,Other industries,FY24/25,31,70083,9543,0.056,0.852,0.093,0.9998,Readable,813,4,19,0,0,0,0,0,0,0,0,0,4,0,0,0,2,2,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,30,16,0,0,0,0,0,0,0,0,0,1,SCOTT TECHNOLOGY LIMITED,FY24/25,Scott-sustainability-report-2024-v11.pdf,1,836,23,0.011928713097327454,0.00032818229813221466
160,168.0,Seeka Limited Climate Disclosure 2023.pdf,SEEKA LIMITED,2023,31/12/2023,Agriculture,FY23/24,15,62541,7176,0.074,0.876,0.05,-0.998,Readable,826,10,5,2,0,2,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,1,0,0,12,0,6,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,0,0,0,0,0,43,25,0,0,0,0,0,0,0,0,0,11,SEEKA LIMITED,FY23/24,Seeka Limited Climate Disclosure 2023.pdf,1,841,15,0.013447178650805072,0.0002398426632129323
161,169.0,Seeka Ltd - 2024 Climate Statement.pdf,SEEKA LIMITED,2024,31/12/2024,Agriculture,FY24/25,26,116104,15026,0.062,0.868,0.07,0.9992,Readable,1583,12,5,2,0,2,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,1,0,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,2,0,0,0,0,0,0,50,39,0,0,0,0,0,0,0,0,0,8,SEEKA LIMITED,FY24/25,Seeka Ltd - 2024 Climate Statement.pdf,1,1600,17,0.013780748294632399,0.00014642045063046924
162,170.0,Skellerup Group Climate Statements FY25.pdf,SKELLERUP HOLDINGS LIMITED,2025,30/06/2025,Constructions,FY24/25,37,118431,16376,0.058,0.898,0.044,-0.9985,Readable,2537,22,26,2,0,0,0,0,0,0,0,0,2,0,0,0,5,5,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,29,101,0,0,0,0,0,0,0,0,0,0,SKELLERUP HOLDINGS LIMITED,FY24/25,Skellerup Group Climate Statements FY25.pdf,1,2585,48,0.021827055416233924,0.0004052992881931251
163,171.0,Skellerup Group Climate Statements FY24 Final.pdf,SKELLERUP HOLDINGS LIMITED,2024,30/06/2024,Constructions,FY23/24,22,68799,9821,0.074,0.883,0.042,-0.9993,Readable,907,5,10,2,0,0,0,0,0,0,0,0,2,0,0,0,5,5,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,21,61,0,0,0,0,0,0,0,0,0,0,SKELLERUP HOLDINGS LIMITED,FY23/24,Skellerup Group Climate Statements FY24 Final.pdf,1,922,15,0.013401357577871772,0.00021802642480268607
164,172.0,SKY Climate-Related Disclosure 2025.pdf,SKY NETWORK TELEVISION LIMITED,2025,30/06/2025,Telecom,FY24/25,30,90236,12272,0.074,0.873,0.053,-0.999,Readable,1754,5,52,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,66,0,0,0,0,0,0,0,0,0,8,SKY NETWORK TELEVISION LIMITED,FY24/25,SKY Climate-Related Disclosure 2025.pdf,1,1811,57,0.02006959528347888,0.0006316769360343987
165,173.0,SKY - Climate-Related Disclosure 2024.pdf,SKY NETWORK TELEVISION LIMITED,2024,30/06/2024,Telecom,FY23/24,29,75801,10155,0.079,0.87,0.052,-0.9993,Readable,1117,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,25,0,0,0,0,0,0,0,0,0,7,SKY NETWORK TELEVISION LIMITED,FY23/24,SKY - Climate-Related Disclosure 2024.pdf,1,1139,22,0.015026186989617552,0.0002902336380786533
166,174.0,SkyCity Climate Related Disclosures Index FY24.pdf,SKYCITY ENTERTAINMENT GROUP LIMITED,2024,30/06/2024,Other industries,FY23/24,2,11567,1418,0.077,0.854,0.07,-0.8442,Readable,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,SKYCITY ENTERTAINMENT GROUP LIMITED,FY23/24,SkyCity Climate Related Disclosures Index FY24.pdf,1,392,0,0.033889513270510936,0.0
167,175.0,The Climate Statement for the year ended 31 March 2024.pdf,SMARTPAY HOLDINGS LIMITED,2024,31/03/2024,Telecom,FY23/24,27,67241,8246,0.089,0.853,0.058,-0.9991,Readable,846,6,11,0,0,0,0,0,0,0,0,0,2,0,0,0,10,2,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,43,0,0,0,0,0,0,0,0,0,0,SMARTPAY HOLDINGS LIMITED,FY23/24,The Climate Statement for the year ended 31 March 2024.pdf,1,863,17,0.01283443137371544,0.0002528219389955533
168,176.0,The Climate Statement For the Reporting Period Ended 31 March 2025.pdf,SMARTPAY HOLDINGS LIMITED,2025,31/03/2025,Telecom,FY24/25,28,87453,11704,0.056,0.896,0.048,-0.9914,Readable,1364,20,21,0,0,0,0,0,0,0,0,0,2,0,0,0,9,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,122,0,0,0,0,0,0,0,0,0,0,SMARTPAY HOLDINGS LIMITED,FY24/25,The Climate Statement For the Reporting Period Ended 31 March 2025.pdf,1,1405,41,0.01606577247207071,0.00046882325363338024
169,177.0,South Port NZ CRD.pdf,SOUTH PORT NEW ZEALAND LIMITED,2024,30/06/2024,Infrastructure,FY23/24,12,31414,4293,0.089,0.863,0.048,-0.9984,Readable,401,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,19,0,0,0,0,0,0,0,0,0,0,SOUTH PORT NEW ZEALAND LIMITED,FY23/24,South Port NZ CRD.pdf,1,404,3,0.012860508053734005,9.54988221811931e-05
170,178.0,20250828_South Port FY25 CRD_MASTER.pdf,SOUTH PORT NEW ZEALAND LIMITED,2025,30/06/2025,Infrastructure,FY24/25,16,55124,8639,0.069,0.89,0.041,-0.9987,Readable,878,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23,54,0,0,0,0,0,0,0,0,0,0,SOUTH PORT NEW ZEALAND LIMITED,FY24/25,20250828_South Port FY25 CRD_MASTER.pdf,1,887,9,0.0160909948479791,0.0001632682679050867
171,179.0,Southern Cross Medical Care Society - 2024 Climate Statements.pdf,SOUTHERN CROSS MEDICAL CARE SOCIETY,2024,30/06/2024,Healthcare,FY23/24,24,52695,7652,0.056,0.879,0.065,0.9951,Readable,903,6,41,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,46,0,0,0,0,0,0,0,0,0,4,SOUTHERN CROSS MEDICAL CARE SOCIETY,FY23/24,Southern Cross Medical Care Society - 2024 Climate Statements.pdf,1,950,47,0.018028275927507352,0.0008919252300977322
172,180.0,Southern Cross Medical Care Society - 2025 Climate Statements.pdf,SOUTHERN CROSS MEDICAL CARE SOCIETY,2025,30/06/2025,Healthcare,FY24/25,44,101283,14430,0.056,0.875,0.07,0.9994,Readable,1455,3,64,0,0,0,0,0,0,0,0,0,3,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,21,131,0,0,0,0,0,0,0,0,0,4,SOUTHERN CROSS MEDICAL CARE SOCIETY,FY24/25,Southern Cross Medical Care Society - 2025 Climate Statements.pdf,1,1522,67,0.015027201011028505,0.0006615127908928448
173,181.0,SBS Group Climate and Sustainability Statement FYE24.pdf,SOUTHLAND BUILDING SOCIETY,2024,31/03/2024,Constructions,FY23/24,28,74996,10143,0.087,0.844,0.069,-0.9963,Readable,1489,8,80,0,0,0,0,0,0,0,0,0,2,0,0,0,0,15,0,1,0,0,1,0,0,10,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,16,0,0,0,0,0,0,0,0,0,1,SOUTHLAND BUILDING SOCIETY,FY23/24,SBS Group Climate and Sustainability Statement FYE24.pdf,1,1577,88,0.021027788148701265,0.0011733959144487706
