Link,Company Name,PeriodText,PeriodHref
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=356c5ca5-8394-ee11-be37-00224892b34a,SKY NETWORK TELEVISION LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=376c5ca5-8394-ee11-be37-00224892b34a,SKYCITY ENTERTAINMENT GROUP LIMITED,"Reporting Period. sort descendingActions30-06-2024 - Select to view climate statement documentsView details30-06-2025 - Select to view climate statement documentsView detailsThere are no records to display.You don't have permissions to view these records.Error completing request.Loading...Create×CloseEdit×CloseView details×CloseDelete×CloseAre you sure you want to delete this record?DeleteCancelError×CloseWe're sorry, an error has occurred.Close",#
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=376c5ca5-8394-ee11-be37-00224892b34a,SKYCITY ENTERTAINMENT GROUP LIMITED,30-06-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=6ca3159e-7737-ef11-a316-000d3aca5291
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=376c5ca5-8394-ee11-be37-00224892b34a,SKYCITY ENTERTAINMENT GROUP LIMITED,30-06-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=9b678f1b-4956-f011-bec2-000d3ad2b7eb
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=376c5ca5-8394-ee11-be37-00224892b34a,SKYCITY ENTERTAINMENT GROUP LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=376c5ca5-8394-ee11-be37-00224892b34a,SKYCITY ENTERTAINMENT GROUP LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=376c5ca5-8394-ee11-be37-00224892b34a,SKYCITY ENTERTAINMENT GROUP LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=396c5ca5-8394-ee11-be37-00224892b34a,SMARTPAY HOLDINGS LIMITED,"Reporting Period. sort descendingActions31-03-2024 - Select to view climate statement documentsView details31-03-2025 - Select to view climate statement documentsView details31-03-2026 - Due by 31-07-2026View detailsThere are no records to display.You don't have permissions to view these records.Error completing request.Loading...Create×CloseEdit×CloseView details×CloseDelete×CloseAre you sure you want to delete this record?DeleteCancelError×CloseWe're sorry, an error has occurred.Close",#
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=396c5ca5-8394-ee11-be37-00224892b34a,SMARTPAY HOLDINGS LIMITED,31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=c1b60f34-edef-ee11-904b-002248925c46
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=396c5ca5-8394-ee11-be37-00224892b34a,SMARTPAY HOLDINGS LIMITED,31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=9bfeaba4-be0e-f011-998a-6045bdc220dd
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=396c5ca5-8394-ee11-be37-00224892b34a,SMARTPAY HOLDINGS LIMITED,31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=72951223-902d-f111-88b4-7c1e52626825
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=396c5ca5-8394-ee11-be37-00224892b34a,SMARTPAY HOLDINGS LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=396c5ca5-8394-ee11-be37-00224892b34a,SMARTPAY HOLDINGS LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=396c5ca5-8394-ee11-be37-00224892b34a,SMARTPAY HOLDINGS LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=996c5ca5-8394-ee11-be37-00224892b34a,SMARTSHARES LIMITED,"Scheme. sort ascendingScheme Status. sort descendingReporting Entity. sort descendingActionsJMI WEALTH KIWISAVER SCHEME (SCH13004)RegisteredSMARTSHARES LIMITEDView detailsNZ CORE EQUITY TRUST (SCH10764)RegisteredSMARTSHARES LIMITEDView detailsQUAYSTREET FUNDS (SCH10414)RegisteredSMARTSHARES LIMITEDView detailsQUAYSTREET KIWISAVER SCHEME (SCH10663)RegisteredSMARTSHARES LIMITEDView detailsSMARTSHARES EXCHANGE TRADED FUNDS (SCH10752)RegisteredSMARTSHARES LIMITEDView detailsSUPERLIFE INVEST (SCH10765)RegisteredSMARTSHARES LIMITEDView detailsSUPERLIFE KIWISAVER SCHEME (SCH10768)RegisteredSMARTSHARES LIMITEDView detailsSUPERLIFE SUPERANNUATION MASTER TRUST (SCH10688)RegisteredSMARTSHARES LIMITEDView detailsSUPERLIFE UK PENSION TRANSFER SCHEME (SCH10767)RegisteredSMARTSHARES LIMITEDView detailsSUPERLIFE WORKPLACE SAVINGS SCHEME (SCH10769)RegisteredSMARTSHARES LIMITEDView detailsThere are no records to display.You don't have permissions to view these records.Error completing request.Loading...Create×CloseEdit×CloseView details×CloseDelete×CloseAre you sure you want to delete this record?DeleteCancelError×CloseWe're sorry, an error has occurred.Close",#
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=996c5ca5-8394-ee11-be37-00224892b34a,SMARTSHARES LIMITED,JMI WEALTH KIWISAVER SCHEME (SCH13004),/dashboard/reportingentity/scheme/?id=f15ca035-8a94-ee11-be37-00224892b34a
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=996c5ca5-8394-ee11-be37-00224892b34a,SMARTSHARES LIMITED,NZ CORE EQUITY TRUST (SCH10764),/dashboard/reportingentity/scheme/?id=e75ca035-8a94-ee11-be37-00224892b34a
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=996c5ca5-8394-ee11-be37-00224892b34a,SMARTSHARES LIMITED,QUAYSTREET FUNDS (SCH10414),/dashboard/reportingentity/scheme/?id=df5ca035-8a94-ee11-be37-00224892b34a
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=996c5ca5-8394-ee11-be37-00224892b34a,SMARTSHARES LIMITED,QUAYSTREET KIWISAVER SCHEME (SCH10663),/dashboard/reportingentity/scheme/?id=e15ca035-8a94-ee11-be37-00224892b34a
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=996c5ca5-8394-ee11-be37-00224892b34a,SMARTSHARES LIMITED,SMARTSHARES EXCHANGE TRADED FUNDS (SCH10752),/dashboard/reportingentity/scheme/?id=e55ca035-8a94-ee11-be37-00224892b34a
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=996c5ca5-8394-ee11-be37-00224892b34a,SMARTSHARES LIMITED,SUPERLIFE INVEST (SCH10765),/dashboard/reportingentity/scheme/?id=e95ca035-8a94-ee11-be37-00224892b34a
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=996c5ca5-8394-ee11-be37-00224892b34a,SMARTSHARES LIMITED,SUPERLIFE KIWISAVER SCHEME (SCH10768),/dashboard/reportingentity/scheme/?id=ed5ca035-8a94-ee11-be37-00224892b34a
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=996c5ca5-8394-ee11-be37-00224892b34a,SMARTSHARES LIMITED,SUPERLIFE SUPERANNUATION MASTER TRUST (SCH10688),/dashboard/reportingentity/scheme/?id=e35ca035-8a94-ee11-be37-00224892b34a
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=996c5ca5-8394-ee11-be37-00224892b34a,SMARTSHARES LIMITED,SUPERLIFE UK PENSION TRANSFER SCHEME (SCH10767),/dashboard/reportingentity/scheme/?id=eb5ca035-8a94-ee11-be37-00224892b34a
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=996c5ca5-8394-ee11-be37-00224892b34a,SMARTSHARES LIMITED,SUPERLIFE WORKPLACE SAVINGS SCHEME (SCH10769),/dashboard/reportingentity/scheme/?id=ef5ca035-8a94-ee11-be37-00224892b34a
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=996c5ca5-8394-ee11-be37-00224892b34a,SMARTSHARES LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=996c5ca5-8394-ee11-be37-00224892b34a,SMARTSHARES LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=996c5ca5-8394-ee11-be37-00224892b34a,SMARTSHARES LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=996c5ca5-8394-ee11-be37-00224892b34a,SMARTSHARES LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=3b6c5ca5-8394-ee11-be37-00224892b34a,SOUTH PORT NEW ZEALAND LIMITED,"Reporting Period. sort descendingActions30-06-2024 - Select to view climate statement documentsView details30-06-2025 - Select to view climate statement documentsView detailsThere are no records to display.You don't have permissions to view these records.Error completing request.Loading...Create×CloseEdit×CloseView details×CloseDelete×CloseAre you sure you want to delete this record?DeleteCancelError×CloseWe're sorry, an error has occurred.Close",#
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=3b6c5ca5-8394-ee11-be37-00224892b34a,SOUTH PORT NEW ZEALAND LIMITED,30-06-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=f31d36a0-7737-ef11-a316-002248125234
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=3b6c5ca5-8394-ee11-be37-00224892b34a,SOUTH PORT NEW ZEALAND LIMITED,30-06-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=17d2641f-4956-f011-bec2-7c1e52634173
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=3b6c5ca5-8394-ee11-be37-00224892b34a,SOUTH PORT NEW ZEALAND LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=3b6c5ca5-8394-ee11-be37-00224892b34a,SOUTH PORT NEW ZEALAND LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=3b6c5ca5-8394-ee11-be37-00224892b34a,SOUTH PORT NEW ZEALAND LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=a16b5ca5-8394-ee11-be37-00224892b34a,SOUTHERN CROSS MEDICAL CARE SOCIETY,"Reporting Period. sort descendingActions30-06-2024 - Select to view climate statement documentsView details30-06-2025 - Select to view climate statement documentsView detailsThere are no records to display.You don't have permissions to view these records.Error completing request.Loading...Create×CloseEdit×CloseView details×CloseDelete×CloseAre you sure you want to delete this record?DeleteCancelError×CloseWe're sorry, an error has occurred.Close",#
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=a16b5ca5-8394-ee11-be37-00224892b34a,SOUTHERN CROSS MEDICAL CARE SOCIETY,30-06-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=d63d588f-7737-ef11-a316-000d3ad1282f
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=a16b5ca5-8394-ee11-be37-00224892b34a,SOUTHERN CROSS MEDICAL CARE SOCIETY,30-06-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=74af7d10-4956-f011-bec2-00224811a045
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=a16b5ca5-8394-ee11-be37-00224892b34a,SOUTHERN CROSS MEDICAL CARE SOCIETY,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=a16b5ca5-8394-ee11-be37-00224892b34a,SOUTHERN CROSS MEDICAL CARE SOCIETY,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=a16b5ca5-8394-ee11-be37-00224892b34a,SOUTHERN CROSS MEDICAL CARE SOCIETY,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=836b5ca5-8394-ee11-be37-00224892b34a,SOUTHLAND BUILDING SOCIETY,"Reporting Period. sort descendingActions31-03-2024 - Select to view climate statement documentsView details31-03-2025 - Select to view climate statement documentsView details31-03-2026 - Due by 31-07-2026View detailsThere are no records to display.You don't have permissions to view these records.Error completing request.Loading...Create×CloseEdit×CloseView details×CloseDelete×CloseAre you sure you want to delete this record?DeleteCancelError×CloseWe're sorry, an error has occurred.Close",#
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=836b5ca5-8394-ee11-be37-00224892b34a,SOUTHLAND BUILDING SOCIETY,31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=7b57cc16-edef-ee11-904b-002248925c46
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=836b5ca5-8394-ee11-be37-00224892b34a,SOUTHLAND BUILDING SOCIETY,31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=d20e9d92-be0e-f011-998a-6045bdc220dd
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=836b5ca5-8394-ee11-be37-00224892b34a,SOUTHLAND BUILDING SOCIETY,31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=0f87ef0c-902d-f111-88b3-6045bdc30749
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=836b5ca5-8394-ee11-be37-00224892b34a,SOUTHLAND BUILDING SOCIETY,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=836b5ca5-8394-ee11-be37-00224892b34a,SOUTHLAND BUILDING SOCIETY,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=836b5ca5-8394-ee11-be37-00224892b34a,SOUTHLAND BUILDING SOCIETY,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=3d6c5ca5-8394-ee11-be37-00224892b34a,SPARK FINANCE LIMITED,"Reporting Period. sort descendingActions30-06-2024 - Select to view climate statement documentsView details30-06-2025 - Select to view climate statement documentsView detailsThere are no records to display.You don't have permissions to view these records.Error completing request.Loading...Create×CloseEdit×CloseView details×CloseDelete×CloseAre you sure you want to delete this record?DeleteCancelError×CloseWe're sorry, an error has occurred.Close",#
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=3d6c5ca5-8394-ee11-be37-00224892b34a,SPARK FINANCE LIMITED,30-06-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=5700089e-7737-ef11-a316-002248114338
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=3d6c5ca5-8394-ee11-be37-00224892b34a,SPARK FINANCE LIMITED,30-06-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=21d2641f-4956-f011-bec2-7c1e52634173
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=3d6c5ca5-8394-ee11-be37-00224892b34a,SPARK FINANCE LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=3d6c5ca5-8394-ee11-be37-00224892b34a,SPARK FINANCE LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=3d6c5ca5-8394-ee11-be37-00224892b34a,SPARK FINANCE LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=3f6c5ca5-8394-ee11-be37-00224892b34a,SPARK NEW ZEALAND LIMITED,"Reporting Period. sort descendingActions30-06-2024 - Select to view climate statement documentsView details30-06-2025 - Select to view climate statement documentsView detailsThere are no records to display.You don't have permissions to view these records.Error completing request.Loading...Create×CloseEdit×CloseView details×CloseDelete×CloseAre you sure you want to delete this record?DeleteCancelError×CloseWe're sorry, an error has occurred.Close",#
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=3f6c5ca5-8394-ee11-be37-00224892b34a,SPARK NEW ZEALAND LIMITED,30-06-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=fd1d36a0-7737-ef11-a316-002248125234
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=3f6c5ca5-8394-ee11-be37-00224892b34a,SPARK NEW ZEALAND LIMITED,30-06-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=2bd2641f-4956-f011-bec2-7c1e52634173
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=3f6c5ca5-8394-ee11-be37-00224892b34a,SPARK NEW ZEALAND LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=3f6c5ca5-8394-ee11-be37-00224892b34a,SPARK NEW ZEALAND LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=3f6c5ca5-8394-ee11-be37-00224892b34a,SPARK NEW ZEALAND LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=416c5ca5-8394-ee11-be37-00224892b34a,STEEL & TUBE HOLDINGS LIMITED,"Reporting Period. sort descendingActions30-06-2025 - Select to view climate statement documentsView details30-06-2024 - Select to view climate statement documentsView detailsThere are no records to display.You don't have permissions to view these records.Error completing request.Loading...Create×CloseEdit×CloseView details×CloseDelete×CloseAre you sure you want to delete this record?DeleteCancelError×CloseWe're sorry, an error has occurred.Close",#
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=416c5ca5-8394-ee11-be37-00224892b34a,STEEL & TUBE HOLDINGS LIMITED,30-06-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=a7678f1b-4956-f011-bec2-000d3ad2b7eb
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=416c5ca5-8394-ee11-be37-00224892b34a,STEEL & TUBE HOLDINGS LIMITED,30-06-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=071e36a0-7737-ef11-a316-002248125234
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=416c5ca5-8394-ee11-be37-00224892b34a,STEEL & TUBE HOLDINGS LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=416c5ca5-8394-ee11-be37-00224892b34a,STEEL & TUBE HOLDINGS LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=416c5ca5-8394-ee11-be37-00224892b34a,STEEL & TUBE HOLDINGS LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=436c5ca5-8394-ee11-be37-00224892b34a,STRIDE INVESTMENT MANAGEMENT LIMITED,"Reporting Period. sort descendingActions31-03-2024 - Click to view Climate Statement/sView details31-03-2026 - Due by 31-07-2026View details31-03-2025 - Select to view climate statement documentsView detailsThere are no records to display.You don't have permissions to view these records.Error completing request.Loading...Create×CloseEdit×CloseView details×CloseDelete×CloseAre you sure you want to delete this record?DeleteCancelError×CloseWe're sorry, an error has occurred.Close",#
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=436c5ca5-8394-ee11-be37-00224892b34a,STRIDE INVESTMENT MANAGEMENT LIMITED,31-03-2024 - Click to view Climate Statement/s,/dashboard/reportingentity/scheme/reportingrequirement/?id=cbb60f34-edef-ee11-904b-002248925c46
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=436c5ca5-8394-ee11-be37-00224892b34a,STRIDE INVESTMENT MANAGEMENT LIMITED,31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=91225923-902d-f111-88b3-7c1e52626c45
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=436c5ca5-8394-ee11-be37-00224892b34a,STRIDE INVESTMENT MANAGEMENT LIMITED,31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=8a5b26a1-be0e-f011-998a-7c1e52634173
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=436c5ca5-8394-ee11-be37-00224892b34a,STRIDE INVESTMENT MANAGEMENT LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=436c5ca5-8394-ee11-be37-00224892b34a,STRIDE INVESTMENT MANAGEMENT LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=436c5ca5-8394-ee11-be37-00224892b34a,STRIDE INVESTMENT MANAGEMENT LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=456c5ca5-8394-ee11-be37-00224892b34a,STRIDE PROPERTY LIMITED,"Reporting Period. sort descendingActions31-03-2024 - Click to view Climate Statement/sView details31-03-2026 - Due by 31-07-2026View details31-03-2025 - Select to view climate statement documentsView detailsThere are no records to display.You don't have permissions to view these records.Error completing request.Loading...Create×CloseEdit×CloseView details×CloseDelete×CloseAre you sure you want to delete this record?DeleteCancelError×CloseWe're sorry, an error has occurred.Close",#
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=456c5ca5-8394-ee11-be37-00224892b34a,STRIDE PROPERTY LIMITED,31-03-2024 - Click to view Climate Statement/s,/dashboard/reportingentity/scheme/reportingrequirement/?id=e754103a-edef-ee11-904b-002248935a36
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=456c5ca5-8394-ee11-be37-00224892b34a,STRIDE PROPERTY LIMITED,31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=da225923-902d-f111-88b3-7c1e52626c45
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=456c5ca5-8394-ee11-be37-00224892b34a,STRIDE PROPERTY LIMITED,31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=3d05a9a2-be0e-f011-9989-7ced8d3330a8
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=456c5ca5-8394-ee11-be37-00224892b34a,STRIDE PROPERTY LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=456c5ca5-8394-ee11-be37-00224892b34a,STRIDE PROPERTY LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=456c5ca5-8394-ee11-be37-00224892b34a,STRIDE PROPERTY LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=476c5ca5-8394-ee11-be37-00224892b34a,SUMMERSET GROUP HOLDINGS LIMITED,"Reporting Period. sort descendingActions31-12-2024 - Select to view climate statement documentsView details31-12-2023 - Click to view Climate Statement/sView details31-12-2025 - Select to view climate statement documentsView detailsThere are no records to display.You don't have permissions to view these records.Error completing request.Loading...Create×CloseEdit×CloseView details×CloseDelete×CloseAre you sure you want to delete this record?DeleteCancelError×CloseWe're sorry, an error has occurred.Close",#
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=476c5ca5-8394-ee11-be37-00224892b34a,SUMMERSET GROUP HOLDINGS LIMITED,31-12-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=917990b7-05c8-ef11-a72f-000d3ad14243
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=476c5ca5-8394-ee11-be37-00224892b34a,SUMMERSET GROUP HOLDINGS LIMITED,31-12-2023 - Click to view Climate Statement/s,/dashboard/reportingentity/scheme/reportingrequirement/?id=d7005676-99ad-ee11-a569-002248933045
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=476c5ca5-8394-ee11-be37-00224892b34a,SUMMERSET GROUP HOLDINGS LIMITED,31-12-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=38916f30-d7e6-f011-8544-7c1e52623273
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=476c5ca5-8394-ee11-be37-00224892b34a,SUMMERSET GROUP HOLDINGS LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=476c5ca5-8394-ee11-be37-00224892b34a,SUMMERSET GROUP HOLDINGS LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=476c5ca5-8394-ee11-be37-00224892b34a,SUMMERSET GROUP HOLDINGS LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=a36b5ca5-8394-ee11-be37-00224892b34a,SWISS RE LIFE & HEALTH AUSTRALIA LIMITED,"Reporting Period. sort descendingActions31-12-2024 - Select to view climate statement documentsView details31-12-2023 - Click to view Climate Statement/sView details31-12-2025 - Select to view climate statement documentsView detailsThere are no records to display.You don't have permissions to view these records.Error completing request.Loading...Create×CloseEdit×CloseView details×CloseDelete×CloseAre you sure you want to delete this record?DeleteCancelError×CloseWe're sorry, an error has occurred.Close",#
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=a36b5ca5-8394-ee11-be37-00224892b34a,SWISS RE LIFE & HEALTH AUSTRALIA LIMITED,31-12-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=1fa040b8-05c8-ef11-a72f-000d3ad08e3f
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=a36b5ca5-8394-ee11-be37-00224892b34a,SWISS RE LIFE & HEALTH AUSTRALIA LIMITED,31-12-2023 - Click to view Climate Statement/s,/dashboard/reportingentity/scheme/reportingrequirement/?id=4251776e-99ad-ee11-a569-002248933045
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=a36b5ca5-8394-ee11-be37-00224892b34a,SWISS RE LIFE & HEALTH AUSTRALIA LIMITED,31-12-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=ee5cc230-d7e6-f011-8544-6045bdc45397
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=a36b5ca5-8394-ee11-be37-00224892b34a,SWISS RE LIFE & HEALTH AUSTRALIA LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=a36b5ca5-8394-ee11-be37-00224892b34a,SWISS RE LIFE & HEALTH AUSTRALIA LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=a36b5ca5-8394-ee11-be37-00224892b34a,SWISS RE LIFE & HEALTH AUSTRALIA LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=e30f932d-1359-ef11-bfe2-002248931409,SYNLAIT MILK LIMITED,"Reporting Period. sort descendingActions31-07-2024 - Select to view climate statement documentsView details31-07-2025 - Due by 30-11-2025View detailsThere are no records to display.You don't have permissions to view these records.Error completing request.Loading...Create×CloseEdit×CloseView details×CloseDelete×CloseAre you sure you want to delete this record?DeleteCancelError×CloseWe're sorry, an error has occurred.Close",#
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=e30f932d-1359-ef11-bfe2-002248931409,SYNLAIT MILK LIMITED,31-07-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=ab2bf32d-1559-ef11-bfe2-002248931409
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=e30f932d-1359-ef11-bfe2-002248931409,SYNLAIT MILK LIMITED,31-07-2025 - Due by 30-11-2025,/dashboard/reportingentity/scheme/reportingrequirement/?id=d357242c-a56e-f011-b4cc-7c1e52634173
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=e30f932d-1359-ef11-bfe2-002248931409,SYNLAIT MILK LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=e30f932d-1359-ef11-bfe2-002248931409,SYNLAIT MILK LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=e30f932d-1359-ef11-bfe2-002248931409,SYNLAIT MILK LIMITED,,
