Link,Company Name,PeriodText,PeriodHref,Type,Investment Scheme Name,DocumentLink,status,period_year
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=775ca035-8a94-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=af0bfb3d-902d-f111-88b3-7c1e526261ce,investment schemes,RUSSELL INVESTMENT FUNDS (SCH10586),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=af0bfb3d-902d-f111-88b3-7c1e526261ce,Have records but not submitted,2026
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=a15ca035-8a94-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=ab058452-edef-ee11-904b-000d3acaccc9,investment schemes,SCHRODER INVESTMENT FUNDS (SCH13639),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=ab058452-edef-ee11-904b-000d3acaccc9,Have records and have submitted,2024
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=a15ca035-8a94-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=9cb2a142-902d-f111-88b4-7c1e52626825,investment schemes,SCHRODER INVESTMENT FUNDS (SCH13639),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=9cb2a142-902d-f111-88b4-7c1e52626825,Have records but not submitted,2026
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=a15ca035-8a94-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=155586c1-be0e-f011-9989-7ced8d3330a8,investment schemes,SCHRODER INVESTMENT FUNDS (SCH13639),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=155586c1-be0e-f011-9989-7ced8d3330a8,Have records and have submitted,2025
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=8d5ca035-8a94-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=85054f4e-edef-ee11-904b-002248925c46,investment schemes,SQUIRREL INVESTMENT FUNDS (SCH13142),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=85054f4e-edef-ee11-904b-002248925c46,Have records and have submitted,2024
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=8d5ca035-8a94-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=ceabe7bc-be0e-f011-998a-6045bdc220dd,investment schemes,SQUIRREL INVESTMENT FUNDS (SCH13142),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=ceabe7bc-be0e-f011-998a-6045bdc220dd,Have records and have submitted,2025
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=8d5ca035-8a94-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=7b4ab241-902d-f111-88b3-7c1e52626c45,investment schemes,SQUIRREL INVESTMENT FUNDS (SCH13142),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=7b4ab241-902d-f111-88b3-7c1e52626c45,Have records but not submitted,2026
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=995ca035-8a94-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=66869f54-edef-ee11-904b-002248925c46,investment schemes,STEWART INVESTORS (NZ) MANAGED INVESTMENT SCHEME (SCH13295),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=66869f54-edef-ee11-904b-002248925c46,Have records and have submitted,2024
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=995ca035-8a94-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=73b2a142-902d-f111-88b4-7c1e52626825,investment schemes,STEWART INVESTORS (NZ) MANAGED INVESTMENT SCHEME (SCH13295),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=73b2a142-902d-f111-88b4-7c1e52626825,Have records but not submitted,2026
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=995ca035-8a94-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=b8a323bf-be0e-f011-998a-7c1e52634173,investment schemes,STEWART INVESTORS (NZ) MANAGED INVESTMENT SCHEME (SCH13295),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=b8a323bf-be0e-f011-998a-7c1e52634173,Have records and have submitted,2025
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=8f5ca035-8a94-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=90054f4e-edef-ee11-904b-002248925c46,investment schemes,TE AHUMAIRANGI INVESTMENT FUNDS (SCH13146),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=90054f4e-edef-ee11-904b-002248925c46,Have records and have submitted,2024
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=8f5ca035-8a94-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=5ffddfc2-be0e-f011-998a-6045bdc220dd,investment schemes,TE AHUMAIRANGI INVESTMENT FUNDS (SCH13146),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=5ffddfc2-be0e-f011-998a-6045bdc220dd,Have records and have submitted,2025
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=8f5ca035-8a94-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=332afd43-902d-f111-88b3-7c1e526261ce,investment schemes,TE AHUMAIRANGI INVESTMENT FUNDS (SCH13146),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=332afd43-902d-f111-88b3-7c1e526261ce,Have records but not submitted,2026
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=815ca035-8a94-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=492c634c-edef-ee11-904b-000d3acaccc9,investment schemes,VISION INVEST NZ FUNDS (SCH12865),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=492c634c-edef-ee11-904b-000d3acaccc9,Have records and have submitted,2024
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=815ca035-8a94-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=cfd8c541-902d-f111-88b3-6045bdc30749,investment schemes,VISION INVEST NZ FUNDS (SCH12865),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=cfd8c541-902d-f111-88b3-6045bdc30749,Have records but not submitted,2026
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=815ca035-8a94-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=30a323bf-be0e-f011-998a-7c1e52634173,investment schemes,VISION INVEST NZ FUNDS (SCH12865),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=30a323bf-be0e-f011-998a-7c1e52634173,Have records and have submitted,2025
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=a35ca035-8a94-ee11-be37-00224892b34a,GENERATE INVESTMENT MANAGEMENT LIMITED,31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=e1e91957-edef-ee11-904b-002248935a36,investment schemes,GENERATE KIWISAVER SCHEME (SCH10791),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=e1e91957-edef-ee11-904b-002248935a36,Have records and have submitted,2024
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=a35ca035-8a94-ee11-be37-00224892b34a,GENERATE INVESTMENT MANAGEMENT LIMITED,31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=1bd3d748-902d-f111-88b3-6045bdc30749,investment schemes,GENERATE KIWISAVER SCHEME (SCH10791),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=1bd3d748-902d-f111-88b3-6045bdc30749,Have records but not submitted,2026
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=a35ca035-8a94-ee11-be37-00224892b34a,GENERATE INVESTMENT MANAGEMENT LIMITED,31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=2b5586c1-be0e-f011-9989-7ced8d3330a8,investment schemes,GENERATE KIWISAVER SCHEME (SCH10791),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=2b5586c1-be0e-f011-9989-7ced8d3330a8,Have records and have submitted,2025
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=a55ca035-8a94-ee11-be37-00224892b34a,GENERATE INVESTMENT MANAGEMENT LIMITED,31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=ece91957-edef-ee11-904b-002248935a36,investment schemes,GENERATE UNIT TRUST SCHEME (SCH12736),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=ece91957-edef-ee11-904b-002248935a36,Have records and have submitted,2024
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=a55ca035-8a94-ee11-be37-00224892b34a,GENERATE INVESTMENT MANAGEMENT LIMITED,31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=20daaa47-902d-f111-88b3-7c1e52626c45,investment schemes,GENERATE UNIT TRUST SCHEME (SCH12736),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=20daaa47-902d-f111-88b3-7c1e52626c45,Have records but not submitted,2026
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=a55ca035-8a94-ee11-be37-00224892b34a,GENERATE INVESTMENT MANAGEMENT LIMITED,31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=c0b520c5-be0e-f011-998a-7c1e52634173,investment schemes,GENERATE UNIT TRUST SCHEME (SCH12736),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=c0b520c5-be0e-f011-998a-7c1e52634173,Have records and have submitted,2025
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=a75ca035-8a94-ee11-be37-00224892b34a,GOODMAN PROPERTY SERVICES (NZ) LIMITED,31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=2eab7c55-edef-ee11-904b-00224896b329,investment schemes,GOODMAN PROPERTY TRUST (SCH11225),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=2eab7c55-edef-ee11-904b-00224896b329,Have records and have submitted,2024
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=a75ca035-8a94-ee11-be37-00224892b34a,GOODMAN PROPERTY SERVICES (NZ) LIMITED,31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=bfca5c57-902d-f111-88b4-6045bdc356d1,investment schemes,GOODMAN PROPERTY TRUST (SCH11225),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=bfca5c57-902d-f111-88b4-6045bdc356d1,Have records but not submitted,2026
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=a75ca035-8a94-ee11-be37-00224892b34a,GOODMAN PROPERTY SERVICES (NZ) LIMITED,31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=c5036bd5-be0e-f011-9989-7ced8d3330a8,investment schemes,GOODMAN PROPERTY TRUST (SCH11225),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=c5036bd5-be0e-f011-9989-7ced8d3330a8,Have records and have submitted,2025
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=a95ca035-8a94-ee11-be37-00224892b34a,HARBOUR ASSET MANAGEMENT LIMITED,30-06-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=97a81f27-4956-f011-bec1-0022481004c9,investment schemes,HARBOUR INVESTMENT FUNDS (SCH10815),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=97a81f27-4956-f011-bec1-0022481004c9,Have records and have submitted,2025
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=a95ca035-8a94-ee11-be37-00224892b34a,HARBOUR ASSET MANAGEMENT LIMITED,30-06-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=1abb5ba6-7737-ef11-a316-002248125234,investment schemes,HARBOUR INVESTMENT FUNDS (SCH10815),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=1abb5ba6-7737-ef11-a316-002248125234,Have records and have submitted,2024
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=ab5ca035-8a94-ee11-be37-00224892b34a,HARBOUR ASSET MANAGEMENT LIMITED,30-06-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=4a8094aa-7737-ef11-a316-000d3ad1282f,investment schemes,HUNTER INVESTMENT FUNDS (SCH11176),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=4a8094aa-7737-ef11-a316-000d3ad1282f,Have records and have submitted,2024
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=ab5ca035-8a94-ee11-be37-00224892b34a,HARBOUR ASSET MANAGEMENT LIMITED,30-06-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=bdbb7028-4956-f011-bec2-000d3ad2b7eb,investment schemes,HUNTER INVESTMENT FUNDS (SCH11176),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=bdbb7028-4956-f011-bec2-000d3ad2b7eb,Have records and have submitted,2025
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=ad5ca035-8a94-ee11-be37-00224892b34a,KIWI WEALTH INVESTMENTS LIMITED PARTNERSHIP,31-03-2024 - Not required to lodge,/dashboard/reportingentity/scheme/reportingrequirement/?id=8c869f54-edef-ee11-904b-002248925c46,investment schemes,KIWI WEALTH SUPER SCHEME (SCH10814),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=8c869f54-edef-ee11-904b-002248925c46,,2024
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=b75ca035-8a94-ee11-be37-00224892b34a,MEDICAL FUNDS MANAGEMENT LIMITED,31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=53a22b5b-edef-ee11-904b-002248925c46,investment schemes,MAS INVESTMENT FUNDS  (SCH13659),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=53a22b5b-edef-ee11-904b-002248925c46,Have records and have submitted,2024
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=b75ca035-8a94-ee11-be37-00224892b34a,MEDICAL FUNDS MANAGEMENT LIMITED,31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=a3f8a7c9-be0e-f011-998a-6045bdc220dd,investment schemes,MAS INVESTMENT FUNDS  (SCH13659),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=a3f8a7c9-be0e-f011-998a-6045bdc220dd,Have records and have submitted,2025
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=b75ca035-8a94-ee11-be37-00224892b34a,MEDICAL FUNDS MANAGEMENT LIMITED,31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=53daaa47-902d-f111-88b3-7c1e52626c45,investment schemes,MAS INVESTMENT FUNDS  (SCH13659),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=53daaa47-902d-f111-88b3-7c1e52626c45,Have records but not submitted,2026
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=b35ca035-8a94-ee11-be37-00224892b34a,MEDICAL FUNDS MANAGEMENT LIMITED,31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=50ab7c55-edef-ee11-904b-00224896b329,investment schemes,MAS KIWISAVER SCHEME (SCH10705),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=50ab7c55-edef-ee11-904b-00224896b329,Have records and have submitted,2024
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=b35ca035-8a94-ee11-be37-00224892b34a,MEDICAL FUNDS MANAGEMENT LIMITED,31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=f02fa048-902d-f111-88b4-6045bde5df36,investment schemes,MAS KIWISAVER SCHEME (SCH10705),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=f02fa048-902d-f111-88b4-6045bde5df36,Have records but not submitted,2026
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=b35ca035-8a94-ee11-be37-00224892b34a,MEDICAL FUNDS MANAGEMENT LIMITED,31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=6dc285c7-be0e-f011-9989-7ced8d3330a8,investment schemes,MAS KIWISAVER SCHEME (SCH10705),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=6dc285c7-be0e-f011-9989-7ced8d3330a8,Have records and have submitted,2025
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=b55ca035-8a94-ee11-be37-00224892b34a,MEDICAL FUNDS MANAGEMENT LIMITED,31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=f7e91957-edef-ee11-904b-002248935a36,investment schemes,MAS RETIREMENT SAVINGS SCHEME (SCH10706),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=f7e91957-edef-ee11-904b-002248935a36,Have records and have submitted,2024
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=b55ca035-8a94-ee11-be37-00224892b34a,MEDICAL FUNDS MANAGEMENT LIMITED,31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=c6bcb148-902d-f111-88b4-7c1e52626825,investment schemes,MAS RETIREMENT SAVINGS SCHEME (SCH10706),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=c6bcb148-902d-f111-88b4-7c1e52626825,Have records but not submitted,2026
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=b55ca035-8a94-ee11-be37-00224892b34a,MEDICAL FUNDS MANAGEMENT LIMITED,31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=13b620c5-be0e-f011-998a-7c1e52634173,investment schemes,MAS RETIREMENT SAVINGS SCHEME (SCH10706),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=13b620c5-be0e-f011-998a-7c1e52634173,Have records and have submitted,2025
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=c35ca035-8a94-ee11-be37-00224892b34a,MERCER (N.Z.) LIMITED,31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=7ea22b5b-edef-ee11-904b-002248925c46,investment schemes,DEFENCE FORCE SUPERANNUATION SCHEME (SCH11069),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=7ea22b5b-edef-ee11-904b-002248925c46,Have records and have submitted,2024
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=c35ca035-8a94-ee11-be37-00224892b34a,MERCER (N.Z.) LIMITED,31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=9a69a34d-902d-f111-88b3-7c1e52626c45,investment schemes,DEFENCE FORCE SUPERANNUATION SCHEME (SCH11069),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=9a69a34d-902d-f111-88b3-7c1e52626c45,Have records but not submitted,2026
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=c35ca035-8a94-ee11-be37-00224892b34a,MERCER (N.Z.) LIMITED,31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=94c285c7-be0e-f011-9989-7ced8d3330a8,investment schemes,DEFENCE FORCE SUPERANNUATION SCHEME (SCH11069),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=94c285c7-be0e-f011-9989-7ced8d3330a8,Have records and have submitted,2025
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=bf5ca035-8a94-ee11-be37-00224892b34a,MERCER (N.Z.) LIMITED,31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=74c26a59-edef-ee11-904b-000d3acaccc9,investment schemes,MERCER FLEXISAVER (SCH10280),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=74c26a59-edef-ee11-904b-000d3acaccc9,Have records and have submitted,2024
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=bf5ca035-8a94-ee11-be37-00224892b34a,MERCER (N.Z.) LIMITED,31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=c3f8a7c9-be0e-f011-998a-6045bdc220dd,investment schemes,MERCER FLEXISAVER (SCH10280),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=c3f8a7c9-be0e-f011-998a-6045bdc220dd,Have records and have submitted,2025
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=bf5ca035-8a94-ee11-be37-00224892b34a,MERCER (N.Z.) LIMITED,31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=4130a048-902d-f111-88b4-6045bde5df36,investment schemes,MERCER FLEXISAVER (SCH10280),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=4130a048-902d-f111-88b4-6045bde5df36,Have records but not submitted,2026
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=b95ca035-8a94-ee11-be37-00224892b34a,MERCER (N.Z.) LIMITED,31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=68a22b5b-edef-ee11-904b-002248925c46,investment schemes,MERCER INVESTMENT FUNDS (SCH10307),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=68a22b5b-edef-ee11-904b-002248925c46,Have records and have submitted,2024
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=b95ca035-8a94-ee11-be37-00224892b34a,MERCER (N.Z.) LIMITED,31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=b8f8a7c9-be0e-f011-998a-6045bdc220dd,investment schemes,MERCER INVESTMENT FUNDS (SCH10307),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=b8f8a7c9-be0e-f011-998a-6045bdc220dd,Have records and have submitted,2025
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=b95ca035-8a94-ee11-be37-00224892b34a,MERCER (N.Z.) LIMITED,31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=d2bcb148-902d-f111-88b4-7c1e52626825,investment schemes,MERCER INVESTMENT FUNDS (SCH10307),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=d2bcb148-902d-f111-88b4-7c1e52626825,Have records but not submitted,2026
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=bb5ca035-8a94-ee11-be37-00224892b34a,MERCER (N.Z.) LIMITED,31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=24445cc6-be0e-f011-9989-000d3ad0932f,investment schemes,MERCER KIWISAVER SCHEME (SCH10245),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=24445cc6-be0e-f011-9989-000d3ad0932f,Have records and have submitted,2025
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=bb5ca035-8a94-ee11-be37-00224892b34a,MERCER (N.Z.) LIMITED,31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=02ea1957-edef-ee11-904b-002248935a36,investment schemes,MERCER KIWISAVER SCHEME (SCH10245),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=02ea1957-edef-ee11-904b-002248935a36,Have records and have submitted,2024
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=bb5ca035-8a94-ee11-be37-00224892b34a,MERCER (N.Z.) LIMITED,31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=e0bcb148-902d-f111-88b4-7c1e52626825,investment schemes,MERCER KIWISAVER SCHEME (SCH10245),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=e0bcb148-902d-f111-88b4-7c1e52626825,Have records but not submitted,2026
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=c15ca035-8a94-ee11-be37-00224892b34a,MERCER (N.Z.) LIMITED,31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=73a22b5b-edef-ee11-904b-002248925c46,investment schemes,MERCER SUPER TRUST (SCH10697),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=73a22b5b-edef-ee11-904b-002248925c46,Have records and have submitted,2024
