Link,Company Name,Investment Scheme Name,PeriodText,PeriodHref
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=915ca035-8a94-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,RAISE INVESTMENT FUNDS (SCH13147),31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=b95486c1-be0e-f011-9989-7ced8d3330a8
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=34aa9172-5d67-f011-bec3-7c1e52634173,FUNDROCK NZ LIMITED,RESOLUTION CAPITAL INVESTMENT FUNDS (SCH13905),31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=802afd43-902d-f111-88b3-7c1e526261ce
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=34aa9172-5d67-f011-bec3-7c1e52634173,FUNDROCK NZ LIMITED,RESOLUTION CAPITAL INVESTMENT FUNDS (SCH13905),31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=4767849d-5d67-f011-bec3-7c1e52634173
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=775ca035-8a94-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,RUSSELL INVESTMENT FUNDS (SCH10586),31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=242c634c-edef-ee11-904b-000d3acaccc9
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=775ca035-8a94-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,RUSSELL INVESTMENT FUNDS (SCH10586),31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=526c5dba-be0e-f011-9989-000d3ad0932f
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=775ca035-8a94-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,RUSSELL INVESTMENT FUNDS (SCH10586),31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=af0bfb3d-902d-f111-88b3-7c1e526261ce
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=a15ca035-8a94-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,SCHRODER INVESTMENT FUNDS (SCH13639),31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=ab058452-edef-ee11-904b-000d3acaccc9
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=a15ca035-8a94-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,SCHRODER INVESTMENT FUNDS (SCH13639),31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=9cb2a142-902d-f111-88b4-7c1e52626825
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=a15ca035-8a94-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,SCHRODER INVESTMENT FUNDS (SCH13639),31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=155586c1-be0e-f011-9989-7ced8d3330a8
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=8d5ca035-8a94-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,SQUIRREL INVESTMENT FUNDS (SCH13142),31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=85054f4e-edef-ee11-904b-002248925c46
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=8d5ca035-8a94-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,SQUIRREL INVESTMENT FUNDS (SCH13142),31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=ceabe7bc-be0e-f011-998a-6045bdc220dd
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=8d5ca035-8a94-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,SQUIRREL INVESTMENT FUNDS (SCH13142),31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=7b4ab241-902d-f111-88b3-7c1e52626c45
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=995ca035-8a94-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,STEWART INVESTORS (NZ) MANAGED INVESTMENT SCHEME (SCH13295),31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=66869f54-edef-ee11-904b-002248925c46
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=995ca035-8a94-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,STEWART INVESTORS (NZ) MANAGED INVESTMENT SCHEME (SCH13295),31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=73b2a142-902d-f111-88b4-7c1e52626825
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=995ca035-8a94-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,STEWART INVESTORS (NZ) MANAGED INVESTMENT SCHEME (SCH13295),31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=b8a323bf-be0e-f011-998a-7c1e52634173
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=8f5ca035-8a94-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,TE AHUMAIRANGI INVESTMENT FUNDS (SCH13146),31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=90054f4e-edef-ee11-904b-002248925c46
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=8f5ca035-8a94-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,TE AHUMAIRANGI INVESTMENT FUNDS (SCH13146),31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=5ffddfc2-be0e-f011-998a-6045bdc220dd
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=8f5ca035-8a94-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,TE AHUMAIRANGI INVESTMENT FUNDS (SCH13146),31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=332afd43-902d-f111-88b3-7c1e526261ce
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=815ca035-8a94-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,VISION INVEST NZ FUNDS (SCH12865),31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=492c634c-edef-ee11-904b-000d3acaccc9
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=815ca035-8a94-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,VISION INVEST NZ FUNDS (SCH12865),31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=cfd8c541-902d-f111-88b3-6045bdc30749
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=815ca035-8a94-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,VISION INVEST NZ FUNDS (SCH12865),31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=30a323bf-be0e-f011-998a-7c1e52634173
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=a35ca035-8a94-ee11-be37-00224892b34a,GENERATE INVESTMENT MANAGEMENT LIMITED,GENERATE KIWISAVER SCHEME (SCH10791),31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=e1e91957-edef-ee11-904b-002248935a36
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=a35ca035-8a94-ee11-be37-00224892b34a,GENERATE INVESTMENT MANAGEMENT LIMITED,GENERATE KIWISAVER SCHEME (SCH10791),31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=1bd3d748-902d-f111-88b3-6045bdc30749
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=a35ca035-8a94-ee11-be37-00224892b34a,GENERATE INVESTMENT MANAGEMENT LIMITED,GENERATE KIWISAVER SCHEME (SCH10791),31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=2b5586c1-be0e-f011-9989-7ced8d3330a8
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=a55ca035-8a94-ee11-be37-00224892b34a,GENERATE INVESTMENT MANAGEMENT LIMITED,GENERATE UNIT TRUST SCHEME (SCH12736),31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=ece91957-edef-ee11-904b-002248935a36
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=a55ca035-8a94-ee11-be37-00224892b34a,GENERATE INVESTMENT MANAGEMENT LIMITED,GENERATE UNIT TRUST SCHEME (SCH12736),31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=20daaa47-902d-f111-88b3-7c1e52626c45
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=a55ca035-8a94-ee11-be37-00224892b34a,GENERATE INVESTMENT MANAGEMENT LIMITED,GENERATE UNIT TRUST SCHEME (SCH12736),31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=c0b520c5-be0e-f011-998a-7c1e52634173
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=a75ca035-8a94-ee11-be37-00224892b34a,GOODMAN PROPERTY SERVICES (NZ) LIMITED,GOODMAN PROPERTY TRUST (SCH11225),31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=2eab7c55-edef-ee11-904b-00224896b329
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=a75ca035-8a94-ee11-be37-00224892b34a,GOODMAN PROPERTY SERVICES (NZ) LIMITED,GOODMAN PROPERTY TRUST (SCH11225),31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=bfca5c57-902d-f111-88b4-6045bdc356d1
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=a75ca035-8a94-ee11-be37-00224892b34a,GOODMAN PROPERTY SERVICES (NZ) LIMITED,GOODMAN PROPERTY TRUST (SCH11225),31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=c5036bd5-be0e-f011-9989-7ced8d3330a8
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=a95ca035-8a94-ee11-be37-00224892b34a,HARBOUR ASSET MANAGEMENT LIMITED,HARBOUR INVESTMENT FUNDS (SCH10815),30-06-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=97a81f27-4956-f011-bec1-0022481004c9
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=a95ca035-8a94-ee11-be37-00224892b34a,HARBOUR ASSET MANAGEMENT LIMITED,HARBOUR INVESTMENT FUNDS (SCH10815),30-06-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=1abb5ba6-7737-ef11-a316-002248125234
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=ab5ca035-8a94-ee11-be37-00224892b34a,HARBOUR ASSET MANAGEMENT LIMITED,HUNTER INVESTMENT FUNDS (SCH11176),30-06-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=4a8094aa-7737-ef11-a316-000d3ad1282f
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=ab5ca035-8a94-ee11-be37-00224892b34a,HARBOUR ASSET MANAGEMENT LIMITED,HUNTER INVESTMENT FUNDS (SCH11176),30-06-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=bdbb7028-4956-f011-bec2-000d3ad2b7eb
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=ad5ca035-8a94-ee11-be37-00224892b34a,KIWI WEALTH INVESTMENTS LIMITED PARTNERSHIP,KIWI WEALTH SUPER SCHEME (SCH10814),31-03-2024 - Not required to lodge,/dashboard/reportingentity/scheme/reportingrequirement/?id=8c869f54-edef-ee11-904b-002248925c46
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=b75ca035-8a94-ee11-be37-00224892b34a,MEDICAL FUNDS MANAGEMENT LIMITED,MAS INVESTMENT FUNDS  (SCH13659),31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=53a22b5b-edef-ee11-904b-002248925c46
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=b75ca035-8a94-ee11-be37-00224892b34a,MEDICAL FUNDS MANAGEMENT LIMITED,MAS INVESTMENT FUNDS  (SCH13659),31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=a3f8a7c9-be0e-f011-998a-6045bdc220dd
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=b75ca035-8a94-ee11-be37-00224892b34a,MEDICAL FUNDS MANAGEMENT LIMITED,MAS INVESTMENT FUNDS  (SCH13659),31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=53daaa47-902d-f111-88b3-7c1e52626c45
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=b35ca035-8a94-ee11-be37-00224892b34a,MEDICAL FUNDS MANAGEMENT LIMITED,MAS KIWISAVER SCHEME (SCH10705),31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=50ab7c55-edef-ee11-904b-00224896b329
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=b35ca035-8a94-ee11-be37-00224892b34a,MEDICAL FUNDS MANAGEMENT LIMITED,MAS KIWISAVER SCHEME (SCH10705),31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=f02fa048-902d-f111-88b4-6045bde5df36
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=b35ca035-8a94-ee11-be37-00224892b34a,MEDICAL FUNDS MANAGEMENT LIMITED,MAS KIWISAVER SCHEME (SCH10705),31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=6dc285c7-be0e-f011-9989-7ced8d3330a8
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=b55ca035-8a94-ee11-be37-00224892b34a,MEDICAL FUNDS MANAGEMENT LIMITED,MAS RETIREMENT SAVINGS SCHEME (SCH10706),31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=f7e91957-edef-ee11-904b-002248935a36
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=b55ca035-8a94-ee11-be37-00224892b34a,MEDICAL FUNDS MANAGEMENT LIMITED,MAS RETIREMENT SAVINGS SCHEME (SCH10706),31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=c6bcb148-902d-f111-88b4-7c1e52626825
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=b55ca035-8a94-ee11-be37-00224892b34a,MEDICAL FUNDS MANAGEMENT LIMITED,MAS RETIREMENT SAVINGS SCHEME (SCH10706),31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=13b620c5-be0e-f011-998a-7c1e52634173
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=c35ca035-8a94-ee11-be37-00224892b34a,MERCER (N.Z.) LIMITED,DEFENCE FORCE SUPERANNUATION SCHEME (SCH11069),31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=7ea22b5b-edef-ee11-904b-002248925c46
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=c35ca035-8a94-ee11-be37-00224892b34a,MERCER (N.Z.) LIMITED,DEFENCE FORCE SUPERANNUATION SCHEME (SCH11069),31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=9a69a34d-902d-f111-88b3-7c1e52626c45
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=c35ca035-8a94-ee11-be37-00224892b34a,MERCER (N.Z.) LIMITED,DEFENCE FORCE SUPERANNUATION SCHEME (SCH11069),31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=94c285c7-be0e-f011-9989-7ced8d3330a8
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=bf5ca035-8a94-ee11-be37-00224892b34a,MERCER (N.Z.) LIMITED,MERCER FLEXISAVER (SCH10280),31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=74c26a59-edef-ee11-904b-000d3acaccc9
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=bf5ca035-8a94-ee11-be37-00224892b34a,MERCER (N.Z.) LIMITED,MERCER FLEXISAVER (SCH10280),31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=c3f8a7c9-be0e-f011-998a-6045bdc220dd
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=bf5ca035-8a94-ee11-be37-00224892b34a,MERCER (N.Z.) LIMITED,MERCER FLEXISAVER (SCH10280),31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=4130a048-902d-f111-88b4-6045bde5df36
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=b95ca035-8a94-ee11-be37-00224892b34a,MERCER (N.Z.) LIMITED,MERCER INVESTMENT FUNDS (SCH10307),31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=68a22b5b-edef-ee11-904b-002248925c46
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=b95ca035-8a94-ee11-be37-00224892b34a,MERCER (N.Z.) LIMITED,MERCER INVESTMENT FUNDS (SCH10307),31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=b8f8a7c9-be0e-f011-998a-6045bdc220dd
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=b95ca035-8a94-ee11-be37-00224892b34a,MERCER (N.Z.) LIMITED,MERCER INVESTMENT FUNDS (SCH10307),31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=d2bcb148-902d-f111-88b4-7c1e52626825
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=bb5ca035-8a94-ee11-be37-00224892b34a,MERCER (N.Z.) LIMITED,MERCER KIWISAVER SCHEME (SCH10245),31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=24445cc6-be0e-f011-9989-000d3ad0932f
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=bb5ca035-8a94-ee11-be37-00224892b34a,MERCER (N.Z.) LIMITED,MERCER KIWISAVER SCHEME (SCH10245),31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=02ea1957-edef-ee11-904b-002248935a36
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=bb5ca035-8a94-ee11-be37-00224892b34a,MERCER (N.Z.) LIMITED,MERCER KIWISAVER SCHEME (SCH10245),31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=e0bcb148-902d-f111-88b4-7c1e52626825
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=c15ca035-8a94-ee11-be37-00224892b34a,MERCER (N.Z.) LIMITED,MERCER SUPER TRUST (SCH10697),31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=73a22b5b-edef-ee11-904b-002248925c46
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=c15ca035-8a94-ee11-be37-00224892b34a,MERCER (N.Z.) LIMITED,MERCER SUPER TRUST (SCH10697),31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=01dbaa47-902d-f111-88b3-7c1e52626c45
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=c15ca035-8a94-ee11-be37-00224892b34a,MERCER (N.Z.) LIMITED,MERCER SUPER TRUST (SCH10697),31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=dad94fcb-be0e-f011-998a-7c1e52634173
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=bd5ca035-8a94-ee11-be37-00224892b34a,MERCER (N.Z.) LIMITED,NEW ZEALAND DEFENCE FORCE KIWISAVER SCHEME (SCH10279),31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=69c26a59-edef-ee11-904b-000d3acaccc9
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=bd5ca035-8a94-ee11-be37-00224892b34a,MERCER (N.Z.) LIMITED,NEW ZEALAND DEFENCE FORCE KIWISAVER SCHEME (SCH10279),31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=2fd3d748-902d-f111-88b3-6045bdc30749
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=bd5ca035-8a94-ee11-be37-00224892b34a,MERCER (N.Z.) LIMITED,NEW ZEALAND DEFENCE FORCE KIWISAVER SCHEME (SCH10279),31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=84c285c7-be0e-f011-9989-7ced8d3330a8
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=c75ca035-8a94-ee11-be37-00224892b34a,MILFORD FUNDS LIMITED,MILFORD INVESTMENT FUNDS (SCH10700),31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=74350e5e-edef-ee11-904b-00224896b329
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=c75ca035-8a94-ee11-be37-00224892b34a,MILFORD FUNDS LIMITED,MILFORD INVESTMENT FUNDS (SCH10700),31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=dff8a7c9-be0e-f011-998a-6045bdc220dd
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=c75ca035-8a94-ee11-be37-00224892b34a,MILFORD FUNDS LIMITED,MILFORD INVESTMENT FUNDS (SCH10700),31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=2f48f349-902d-f111-88b3-7c1e526261ce
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=c55ca035-8a94-ee11-be37-00224892b34a,MILFORD FUNDS LIMITED,MILFORD KIWISAVER PLAN (SCH10498),31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=84e4dc5d-edef-ee11-904b-002248935a36
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=c55ca035-8a94-ee11-be37-00224892b34a,MILFORD FUNDS LIMITED,MILFORD KIWISAVER PLAN (SCH10498),31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=c169a34d-902d-f111-88b3-7c1e52626c45
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=c55ca035-8a94-ee11-be37-00224892b34a,MILFORD FUNDS LIMITED,MILFORD KIWISAVER PLAN (SCH10498),31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=04da4fcb-be0e-f011-998a-7c1e52634173
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=c95ca035-8a94-ee11-be37-00224892b34a,NEW ZEALAND FUNDS MANAGEMENT LIMITED,NZ FUNDS KIWISAVER SCHEME (SCH10783),31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=84c26a59-edef-ee11-904b-000d3acaccc9
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=c95ca035-8a94-ee11-be37-00224892b34a,NEW ZEALAND FUNDS MANAGEMENT LIMITED,NZ FUNDS KIWISAVER SCHEME (SCH10783),31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=92eef34e-902d-f111-88b4-7c1e52626825
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=c95ca035-8a94-ee11-be37-00224892b34a,NEW ZEALAND FUNDS MANAGEMENT LIMITED,NZ FUNDS KIWISAVER SCHEME (SCH10783),31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=43da4fcb-be0e-f011-998a-7c1e52634173
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=cb5ca035-8a94-ee11-be37-00224892b34a,NEW ZEALAND FUNDS MANAGEMENT LIMITED,NZ FUNDS MANAGED PORTFOLIO SERVICE PART ONE (SCH10786),31-03-2024 - Not required to lodge,/dashboard/reportingentity/scheme/reportingrequirement/?id=89350e5e-edef-ee11-904b-00224896b329
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=cd5ca035-8a94-ee11-be37-00224892b34a,NEW ZEALAND FUNDS MANAGEMENT LIMITED,NZ FUNDS MANAGED PORTFOLIO SERVICE PART TWO (SCH10803),31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=94350e5e-edef-ee11-904b-00224896b329
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=cd5ca035-8a94-ee11-be37-00224892b34a,NEW ZEALAND FUNDS MANAGEMENT LIMITED,NZ FUNDS MANAGED PORTFOLIO SERVICE PART TWO (SCH10803),31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=f569a34d-902d-f111-88b3-7c1e52626c45
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=cd5ca035-8a94-ee11-be37-00224892b34a,NEW ZEALAND FUNDS MANAGEMENT LIMITED,NZ FUNDS MANAGED PORTFOLIO SERVICE PART TWO (SCH10803),31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=88d96ece-be0e-f011-9989-7ced8d3330a8
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=cf5ca035-8a94-ee11-be37-00224892b34a,NEW ZEALAND FUNDS MANAGEMENT LIMITED,NZ FUNDS MANAGED SUPERANNUATION SERVICE (SCH11205),31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=8fe4dc5d-edef-ee11-904b-002248935a36
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=cf5ca035-8a94-ee11-be37-00224892b34a,NEW ZEALAND FUNDS MANAGEMENT LIMITED,NZ FUNDS MANAGED SUPERANNUATION SERVICE (SCH11205),31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=2fc7d94e-902d-f111-88b3-6045bdc30749
