,Link,Company Name,Text,text_new,Scheme Name,status,scheme,Due Date,Submit Date
213,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=815ca035-8a94-ee11-be37-00224892b34a&refentity=mbie_reportingentity&refid=7d6c5ca5-8394-ee11-be37-00224892b34a&refrel=mbie_Scheme_ReportingEntityId_mbie_Report,FUNDROCK NZ LIMITED,"Reporting Period
. sort descending
Actions
31-03-2024 - Due by 31-07-2024",31-03-2024 - Due by 31-07-2024,VISION INVEST NZ FUNDS (SCH12865),Have records but not submitted,Investment Scheme,31/03/2024,31/07/2024
214,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=a35ca035-8a94-ee11-be37-00224892b34a&refentity=mbie_reportingentity&refid=7f6c5ca5-8394-ee11-be37-00224892b34a&refrel=mbie_Scheme_ReportingEntityId_mbie_Report,GENERATE INVESTMENT MANAGEMENT LIMITED,"Reporting Period
. sort descending
Actions
31-03-2024 - Due by 31-07-2024",31-03-2024 - Due by 31-07-2024,GENERATE KIWISAVER SCHEME (SCH10791),Have records but not submitted,Investment Scheme,31/03/2024,31/07/2024
215,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=a55ca035-8a94-ee11-be37-00224892b34a&refentity=mbie_reportingentity&refid=7f6c5ca5-8394-ee11-be37-00224892b34a&refrel=mbie_Scheme_ReportingEntityId_mbie_Report,GENERATE INVESTMENT MANAGEMENT LIMITED,"Reporting Period
. sort descending
Actions
31-03-2024 - Due by 31-07-2024",31-03-2024 - Due by 31-07-2024,GENERATE UNIT TRUST SCHEME (SCH12736),Have records but not submitted,Investment Scheme,31/03/2024,31/07/2024
216,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=a75ca035-8a94-ee11-be37-00224892b34a&refentity=mbie_reportingentity&refid=816c5ca5-8394-ee11-be37-00224892b34a&refrel=mbie_Scheme_ReportingEntityId_mbie_Report,GOODMAN (NZ) LIMITED,"Reporting Period
. sort descending
Actions
31-03-2024 - Due by 31-07-2024",31-03-2024 - Due by 31-07-2024,GOODMAN PROPERTY TRUST (SCH11225),Have records but not submitted,Investment Scheme,31/03/2024,31/07/2024
217,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=a95ca035-8a94-ee11-be37-00224892b34a&refentity=mbie_reportingentity&refid=836c5ca5-8394-ee11-be37-00224892b34a&refrel=mbie_Scheme_ReportingEntityId_mbie_Report,HARBOUR ASSET MANAGEMENT LIMITED,"Reporting Period
. sort descending
Actions
There are no records to display.",There are no records to display.,HARBOUR INVESTMENT FUNDS (SCH10815),No records,Investment Scheme,0,0
218,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=ab5ca035-8a94-ee11-be37-00224892b34a&refentity=mbie_reportingentity&refid=836c5ca5-8394-ee11-be37-00224892b34a&refrel=mbie_Scheme_ReportingEntityId_mbie_Report,HARBOUR ASSET MANAGEMENT LIMITED,"Reporting Period
. sort descending
Actions
There are no records to display.",There are no records to display.,HUNTER INVESTMENT FUNDS (SCH11176),No records,Investment Scheme,0,0
219,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=ad5ca035-8a94-ee11-be37-00224892b34a&refentity=mbie_reportingentity&refid=856c5ca5-8394-ee11-be37-00224892b34a&refrel=mbie_Scheme_ReportingEntityId_mbie_Report,KIWI WEALTH INVESTMENTS LIMITED PARTNERSHIP,"Reporting Period
. sort descending
Actions
31-03-2024 - Due by 31-07-2024",31-03-2024 - Due by 31-07-2024,KIWI WEALTH SUPER SCHEME (SCH10814),Have records but not submitted,Investment Scheme,31/03/2024,31/07/2024
220,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=af5ca035-8a94-ee11-be37-00224892b34a&refentity=mbie_reportingentity&refid=876c5ca5-8394-ee11-be37-00224892b34a&refrel=mbie_Scheme_ReportingEntityId_mbie_Report,KIWI WEALTH LIMITED,"Reporting Period
. sort descending
Actions
31-03-2024 - Due by 31-07-2024",31-03-2024 - Due by 31-07-2024,KIWI WEALTH KIWISAVER SCHEME (SCH10713),Have records but not submitted,Investment Scheme,31/03/2024,31/07/2024
221,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=b15ca035-8a94-ee11-be37-00224892b34a&refentity=mbie_reportingentity&refid=876c5ca5-8394-ee11-be37-00224892b34a&refrel=mbie_Scheme_ReportingEntityId_mbie_Report,KIWI WEALTH LIMITED,"Reporting Period
. sort descending
Actions
31-03-2024 - Due by 31-07-2024",31-03-2024 - Due by 31-07-2024,KIWI WEALTH MANAGED FUNDS (SCH12389),Have records but not submitted,Investment Scheme,31/03/2024,31/07/2024
222,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=b75ca035-8a94-ee11-be37-00224892b34a&refentity=mbie_reportingentity&refid=896c5ca5-8394-ee11-be37-00224892b34a&refrel=mbie_Scheme_ReportingEntityId_mbie_Report,MEDICAL FUNDS MANAGEMENT LIMITED,"Reporting Period
. sort descending
Actions
31-03-2024 - Due by 31-07-2024",31-03-2024 - Due by 31-07-2024,MAS INVESTMENT FUNDS  (SCH13659),Have records but not submitted,Investment Scheme,31/03/2024,31/07/2024
223,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=b35ca035-8a94-ee11-be37-00224892b34a&refentity=mbie_reportingentity&refid=896c5ca5-8394-ee11-be37-00224892b34a&refrel=mbie_Scheme_ReportingEntityId_mbie_Report,MEDICAL FUNDS MANAGEMENT LIMITED,"Reporting Period
. sort descending
Actions
31-03-2024 - Due by 31-07-2024",31-03-2024 - Due by 31-07-2024,MAS KIWISAVER SCHEME (SCH10705),Have records but not submitted,Investment Scheme,31/03/2024,31/07/2024
224,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=b55ca035-8a94-ee11-be37-00224892b34a&refentity=mbie_reportingentity&refid=896c5ca5-8394-ee11-be37-00224892b34a&refrel=mbie_Scheme_ReportingEntityId_mbie_Report,MEDICAL FUNDS MANAGEMENT LIMITED,"Reporting Period
. sort descending
Actions
31-03-2024 - Due by 31-07-2024",31-03-2024 - Due by 31-07-2024,MAS RETIREMENT SAVINGS SCHEME (SCH10706),Have records but not submitted,Investment Scheme,31/03/2024,31/07/2024
225,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=c35ca035-8a94-ee11-be37-00224892b34a&refentity=mbie_reportingentity&refid=8b6c5ca5-8394-ee11-be37-00224892b34a&refrel=mbie_Scheme_ReportingEntityId_mbie_Report,MERCER (N.Z.) LIMITED,"Reporting Period
. sort descending
Actions
31-03-2024 - Due by 31-07-2024",31-03-2024 - Due by 31-07-2024,DEFENCE FORCE SUPERANNUATION SCHEME (SCH11069),Have records but not submitted,Investment Scheme,31/03/2024,31/07/2024
226,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=bf5ca035-8a94-ee11-be37-00224892b34a&refentity=mbie_reportingentity&refid=8b6c5ca5-8394-ee11-be37-00224892b34a&refrel=mbie_Scheme_ReportingEntityId_mbie_Report,MERCER (N.Z.) LIMITED,"Reporting Period
. sort descending
Actions
31-03-2024 - Due by 31-07-2024",31-03-2024 - Due by 31-07-2024,MERCER FLEXISAVER (SCH10280),Have records but not submitted,Investment Scheme,31/03/2024,31/07/2024
227,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=b95ca035-8a94-ee11-be37-00224892b34a&refentity=mbie_reportingentity&refid=8b6c5ca5-8394-ee11-be37-00224892b34a&refrel=mbie_Scheme_ReportingEntityId_mbie_Report,MERCER (N.Z.) LIMITED,"Reporting Period
. sort descending
Actions
31-03-2024 - Due by 31-07-2024",31-03-2024 - Due by 31-07-2024,MERCER INVESTMENT FUNDS (SCH10307),Have records but not submitted,Investment Scheme,31/03/2024,31/07/2024
228,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=bb5ca035-8a94-ee11-be37-00224892b34a&refentity=mbie_reportingentity&refid=8b6c5ca5-8394-ee11-be37-00224892b34a&refrel=mbie_Scheme_ReportingEntityId_mbie_Report,MERCER (N.Z.) LIMITED,"Reporting Period
. sort descending
Actions
31-03-2024 - Due by 31-07-2024",31-03-2024 - Due by 31-07-2024,MERCER KIWISAVER SCHEME (SCH10245),Have records but not submitted,Investment Scheme,31/03/2024,31/07/2024
229,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=c15ca035-8a94-ee11-be37-00224892b34a&refentity=mbie_reportingentity&refid=8b6c5ca5-8394-ee11-be37-00224892b34a&refrel=mbie_Scheme_ReportingEntityId_mbie_Report,MERCER (N.Z.) LIMITED,"Reporting Period
. sort descending
Actions
31-03-2024 - Due by 31-07-2024",31-03-2024 - Due by 31-07-2024,MERCER SUPER TRUST (SCH10697),Have records but not submitted,Investment Scheme,31/03/2024,31/07/2024
230,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=bd5ca035-8a94-ee11-be37-00224892b34a&refentity=mbie_reportingentity&refid=8b6c5ca5-8394-ee11-be37-00224892b34a&refrel=mbie_Scheme_ReportingEntityId_mbie_Report,MERCER (N.Z.) LIMITED,"Reporting Period
. sort descending
Actions
31-03-2024 - Due by 31-07-2024",31-03-2024 - Due by 31-07-2024,NEW ZEALAND DEFENCE FORCE KIWISAVER SCHEME (SCH10279),Have records but not submitted,Investment Scheme,31/03/2024,31/07/2024
231,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=c75ca035-8a94-ee11-be37-00224892b34a&refentity=mbie_reportingentity&refid=8d6c5ca5-8394-ee11-be37-00224892b34a&refrel=mbie_Scheme_ReportingEntityId_mbie_Report,MILFORD FUNDS LIMITED,"Reporting Period
. sort descending
Actions
31-03-2024 - Due by 31-07-2024",31-03-2024 - Due by 31-07-2024,MILFORD INVESTMENT FUNDS (SCH10700),Have records but not submitted,Investment Scheme,31/03/2024,31/07/2024
232,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=c55ca035-8a94-ee11-be37-00224892b34a&refentity=mbie_reportingentity&refid=8d6c5ca5-8394-ee11-be37-00224892b34a&refrel=mbie_Scheme_ReportingEntityId_mbie_Report,MILFORD FUNDS LIMITED,"Reporting Period
. sort descending
Actions
31-03-2024 - Due by 31-07-2024",31-03-2024 - Due by 31-07-2024,MILFORD KIWISAVER PLAN (SCH10498),Have records but not submitted,Investment Scheme,31/03/2024,31/07/2024
233,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=c95ca035-8a94-ee11-be37-00224892b34a&refentity=mbie_reportingentity&refid=8f6c5ca5-8394-ee11-be37-00224892b34a&refrel=mbie_Scheme_ReportingEntityId_mbie_Report,NEW ZEALAND FUNDS MANAGEMENT LIMITED,"Reporting Period
. sort descending
Actions
31-03-2024 - Due by 31-07-2024",31-03-2024 - Due by 31-07-2024,NZ FUNDS KIWISAVER SCHEME (SCH10783),Have records but not submitted,Investment Scheme,31/03/2024,31/07/2024
234,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=cb5ca035-8a94-ee11-be37-00224892b34a&refentity=mbie_reportingentity&refid=8f6c5ca5-8394-ee11-be37-00224892b34a&refrel=mbie_Scheme_ReportingEntityId_mbie_Report,NEW ZEALAND FUNDS MANAGEMENT LIMITED,"Reporting Period
. sort descending
Actions
31-03-2024 - Due by 31-07-2024",31-03-2024 - Due by 31-07-2024,NZ FUNDS MANAGED PORTFOLIO SERVICE PART ONE (SCH10786),Have records but not submitted,Investment Scheme,31/03/2024,31/07/2024
235,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=cd5ca035-8a94-ee11-be37-00224892b34a&refentity=mbie_reportingentity&refid=8f6c5ca5-8394-ee11-be37-00224892b34a&refrel=mbie_Scheme_ReportingEntityId_mbie_Report,NEW ZEALAND FUNDS MANAGEMENT LIMITED,"Reporting Period
. sort descending
Actions
31-03-2024 - Due by 31-07-2024",31-03-2024 - Due by 31-07-2024,NZ FUNDS MANAGED PORTFOLIO SERVICE PART TWO (SCH10803),Have records but not submitted,Investment Scheme,31/03/2024,31/07/2024
236,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=cf5ca035-8a94-ee11-be37-00224892b34a&refentity=mbie_reportingentity&refid=8f6c5ca5-8394-ee11-be37-00224892b34a&refrel=mbie_Scheme_ReportingEntityId_mbie_Report,NEW ZEALAND FUNDS MANAGEMENT LIMITED,"Reporting Period
. sort descending
Actions
31-03-2024 - Due by 31-07-2024",31-03-2024 - Due by 31-07-2024,NZ FUNDS MANAGED SUPERANNUATION SERVICE (SCH11205),Have records but not submitted,Investment Scheme,31/03/2024,31/07/2024
237,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=d35ca035-8a94-ee11-be37-00224892b34a&refentity=mbie_reportingentity&refid=916c5ca5-8394-ee11-be37-00224892b34a&refrel=mbie_Scheme_ReportingEntityId_mbie_Report,NIKKO ASSET MANAGEMENT NEW ZEALAND LIMITED,"Reporting Period
. sort descending
Actions
31-03-2024 - Due by 31-07-2024",31-03-2024 - Due by 31-07-2024,NIKKO AM KIWISAVER SCHEME (SCH12354),Have records but not submitted,Investment Scheme,31/03/2024,31/07/2024
238,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=d15ca035-8a94-ee11-be37-00224892b34a&refentity=mbie_reportingentity&refid=916c5ca5-8394-ee11-be37-00224892b34a&refrel=mbie_Scheme_ReportingEntityId_mbie_Report,NIKKO ASSET MANAGEMENT NEW ZEALAND LIMITED,"Reporting Period
. sort descending
Actions
31-03-2024 - Due by 31-07-2024",31-03-2024 - Due by 31-07-2024,NIKKO AM NZ INVESTMENT SCHEME (SCH10488),Have records but not submitted,Investment Scheme,31/03/2024,31/07/2024
239,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=d55ca035-8a94-ee11-be37-00224892b34a&refentity=mbie_reportingentity&refid=936c5ca5-8394-ee11-be37-00224892b34a&refrel=mbie_Scheme_ReportingEntityId_mbie_Report,NORTHWEST HEALTHCARE PROPERTIES MANAGEMENT LIMITED,"Reporting Period
. sort descending
Actions
There are no records to display.",There are no records to display.,VITAL HEALTHCARE PROPERTY TRUST (SCH11214),No records,Investment Scheme,0,0
240,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=d95ca035-8a94-ee11-be37-00224892b34a&refentity=mbie_reportingentity&refid=956c5ca5-8394-ee11-be37-00224892b34a&refrel=mbie_Scheme_ReportingEntityId_mbie_Report,PIE FUNDS MANAGEMENT LIMITED,"Reporting Period
. sort descending
Actions
31-03-2024 - Due by 31-07-2024",31-03-2024 - Due by 31-07-2024,JUNO KIWISAVER SCHEME (SCH12451),Have records but not submitted,Investment Scheme,31/03/2024,31/07/2024
241,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=d75ca035-8a94-ee11-be37-00224892b34a&refentity=mbie_reportingentity&refid=956c5ca5-8394-ee11-be37-00224892b34a&refrel=mbie_Scheme_ReportingEntityId_mbie_Report,PIE FUNDS MANAGEMENT LIMITED,"Reporting Period
. sort descending
Actions
31-03-2024 - Due by 31-07-2024",31-03-2024 - Due by 31-07-2024,PIE FUNDS MANAGEMENT SCHEME (SCH10581),Have records but not submitted,Investment Scheme,31/03/2024,31/07/2024
242,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=dd5ca035-8a94-ee11-be37-00224892b34a&refentity=mbie_reportingentity&refid=976c5ca5-8394-ee11-be37-00224892b34a&refrel=mbie_Scheme_ReportingEntityId_mbie_Report,SIMPLICITY NZ LIMITED,"Reporting Period
. sort descending
Actions
31-03-2024 - Due by 31-07-2024",31-03-2024 - Due by 31-07-2024,SIMPLICITY INVESTMENT FUNDS (SCH11873),Have records but not submitted,Investment Scheme,31/03/2024,31/07/2024
243,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=db5ca035-8a94-ee11-be37-00224892b34a&refentity=mbie_reportingentity&refid=976c5ca5-8394-ee11-be37-00224892b34a&refrel=mbie_Scheme_ReportingEntityId_mbie_Report,SIMPLICITY NZ LIMITED,"Reporting Period
. sort descending
Actions
31-03-2024 - Due by 31-07-2024",31-03-2024 - Due by 31-07-2024,SIMPLICITY KIWISAVER SCHEME (SCH10736),Have records but not submitted,Investment Scheme,31/03/2024,31/07/2024
244,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=e75ca035-8a94-ee11-be37-00224892b34a&refentity=mbie_reportingentity&refid=996c5ca5-8394-ee11-be37-00224892b34a&refrel=mbie_Scheme_ReportingEntityId_mbie_Report,SMARTSHARES LIMITED,"Reporting Period
. sort descending
Actions
31-03-2024 - Due by 31-07-2024",31-03-2024 - Due by 31-07-2024,NZ CORE EQUITY TRUST (SCH10764),Have records but not submitted,Investment Scheme,31/03/2024,31/07/2024
245,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=df5ca035-8a94-ee11-be37-00224892b34a&refentity=mbie_reportingentity&refid=996c5ca5-8394-ee11-be37-00224892b34a&refrel=mbie_Scheme_ReportingEntityId_mbie_Report,SMARTSHARES LIMITED,"Reporting Period
. sort descending
Actions
31-03-2024 - Due by 31-07-2024",31-03-2024 - Due by 31-07-2024,QUAYSTREET FUNDS (SCH10414),Have records but not submitted,Investment Scheme,31/03/2024,31/07/2024
246,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=e15ca035-8a94-ee11-be37-00224892b34a&refentity=mbie_reportingentity&refid=996c5ca5-8394-ee11-be37-00224892b34a&refrel=mbie_Scheme_ReportingEntityId_mbie_Report,SMARTSHARES LIMITED,"Reporting Period
. sort descending
Actions
31-03-2024 - Due by 31-07-2024",31-03-2024 - Due by 31-07-2024,QUAYSTREET KIWISAVER SCHEME (SCH10663),Have records but not submitted,Investment Scheme,31/03/2024,31/07/2024
247,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=f15ca035-8a94-ee11-be37-00224892b34a&refentity=mbie_reportingentity&refid=996c5ca5-8394-ee11-be37-00224892b34a&refrel=mbie_Scheme_ReportingEntityId_mbie_Report,SMARTSHARES LIMITED,"Reporting Period
. sort descending
Actions
31-03-2024 - Due by 31-07-2024",31-03-2024 - Due by 31-07-2024,SELECT KIWISAVER SCHEME (SCH13004),Have records but not submitted,Investment Scheme,31/03/2024,31/07/2024
248,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=e55ca035-8a94-ee11-be37-00224892b34a&refentity=mbie_reportingentity&refid=996c5ca5-8394-ee11-be37-00224892b34a&refrel=mbie_Scheme_ReportingEntityId_mbie_Report,SMARTSHARES LIMITED,"Reporting Period
. sort descending
Actions
31-03-2024 - Due by 31-07-2024",31-03-2024 - Due by 31-07-2024,SMARTSHARES EXCHANGE TRADED FUNDS (SCH10752),Have records but not submitted,Investment Scheme,31/03/2024,31/07/2024
249,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=e95ca035-8a94-ee11-be37-00224892b34a&refentity=mbie_reportingentity&refid=996c5ca5-8394-ee11-be37-00224892b34a&refrel=mbie_Scheme_ReportingEntityId_mbie_Report,SMARTSHARES LIMITED,"Reporting Period
. sort descending
Actions
31-03-2024 - Due by 31-07-2024",31-03-2024 - Due by 31-07-2024,SUPERLIFE INVEST (SCH10765),Have records but not submitted,Investment Scheme,31/03/2024,31/07/2024
250,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=ed5ca035-8a94-ee11-be37-00224892b34a&refentity=mbie_reportingentity&refid=996c5ca5-8394-ee11-be37-00224892b34a&refrel=mbie_Scheme_ReportingEntityId_mbie_Report,SMARTSHARES LIMITED,"Reporting Period
. sort descending
Actions
31-03-2024 - Due by 31-07-2024",31-03-2024 - Due by 31-07-2024,SUPERLIFE KIWISAVER SCHEME (SCH10768),Have records but not submitted,Investment Scheme,31/03/2024,31/07/2024
251,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=e35ca035-8a94-ee11-be37-00224892b34a&refentity=mbie_reportingentity&refid=996c5ca5-8394-ee11-be37-00224892b34a&refrel=mbie_Scheme_ReportingEntityId_mbie_Report,SMARTSHARES LIMITED,"Reporting Period
. sort descending
Actions
31-03-2024 - Due by 31-07-2024",31-03-2024 - Due by 31-07-2024,SUPERLIFE SUPERANNUATION MASTER TRUST (SCH10688),Have records but not submitted,Investment Scheme,31/03/2024,31/07/2024
252,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=eb5ca035-8a94-ee11-be37-00224892b34a&refentity=mbie_reportingentity&refid=996c5ca5-8394-ee11-be37-00224892b34a&refrel=mbie_Scheme_ReportingEntityId_mbie_Report,SMARTSHARES LIMITED,"Reporting Period
. sort descending
Actions
31-03-2024 - Due by 31-07-2024",31-03-2024 - Due by 31-07-2024,SUPERLIFE UK PENSION TRANSFER SCHEME (SCH10767),Have records but not submitted,Investment Scheme,31/03/2024,31/07/2024
253,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=ef5ca035-8a94-ee11-be37-00224892b34a&refentity=mbie_reportingentity&refid=996c5ca5-8394-ee11-be37-00224892b34a&refrel=mbie_Scheme_ReportingEntityId_mbie_Report,SMARTSHARES LIMITED,"Reporting Period
. sort descending
Actions
31-03-2024 - Due by 31-07-2024",31-03-2024 - Due by 31-07-2024,SUPERLIFE WORKPLACE SAVINGS SCHEME (SCH10769),Have records but not submitted,Investment Scheme,31/03/2024,31/07/2024
